Year,Name,Control,State,Region,Admission Rate,SAT Average,Average Cost of Attendance,Average Faculty Salary,Median Family Income,Undergrad Population,% Female,% White,% Black,% Hispanic,% Asian,% International Students,% Undergrad with Pell Grant,Completion Rate,% Undergrad 25 or Above,% First-Generation College Students,% Students whose Parents Have Postsecondary Education
2014-01-02,Fort Lewis College,Public,Colorado,Rocky Mountains,0.875,1049,19565,7028,40515,3859,0.4872,0.5729,0.0096,0.0959,0.0052,0.0057,0.3175,0.3662,0.1526,0.3235451148,0.6764548852
2014-01-02,Colorado Mesa University,Public,Colorado,Rocky Mountains,0.8212,972,18077,6428,39296,8733,0.5425,0.7213,0.0251,0.1453,0.0142,0.0046,0.4025,0.3005,0.2305,0.4071553995,0.5928446005
2014-01-02,Metropolitan State University of Denver,Public,Colorado,Rocky Mountains,0.7116,973,14034,7141,28183.5,21696,0.5336,0.6064,0.0604,0.2095,0.0342,0.0046,0.3851,0.2597,0.4505,0.3970972121,0.6029027879
2014-01-02,University of Northern Colorado,Public,Colorado,Rocky Mountains,0.6957,1029,19105,7487,51143,9525,0.6308,0.5818,0.0382,0.1636,0.0152,0.0117,0.3514,0.4638,0.1304,0.3590619308,0.6409380692
2014-01-02,Regis University,Private,Colorado,Rocky Mountains,0.9234,1111,43058,6700,41068,4930,0.6331,0.6213,0.0531,0.1746,0.041,0.0085,0.2602,0.5807,0.6032,0.3776194468,0.6223805532
2014-01-02,Colorado State University-Pueblo,Public,Colorado,Rocky Mountains,0.9434,967,18007,6619,33927,4375,0.5376,0.5067,0.077,0.3093,0.0169,0.0139,0.4132,0.3306,0.2387,0.4193410355,0.5806589645
2014-01-02,Western State Colorado University,Public,Colorado,Rocky Mountains,0.932,1005,18875,6173,56628,1956,0.4085,0.7474,0.0245,0.0905,0.0097,0.0077,0.3143,0.4242,0.1154,0.28,0.72
2014-01-02,University of Bridgeport,Private,Connecticut,New England,0.6385,923,45640,7160,30695,2835,0.6617,0.273,0.346,0.1813,0.0286,0.1379,0.4859,0.281,0.3429,0.445728966,0.554271034
2014-01-02,Central Connecticut State University,Public,Connecticut,New England,0.6413,1006,20372,8513,50842,9512,0.479,0.6846,0.1051,0.1159,0.0347,0.0099,0.3335,0.5191,0.1999,0.3842144453,0.6157855547
2014-01-02,Connecticut College,Private,Connecticut,New England,0.3585,,58690,9574,89567,1878,0.6049,0.6997,0.0399,0.0905,0.033,0.0501,0.1298,0.8354,0.0115,0.1455696203,0.8544303797
2014-01-02,University of Connecticut,Public,Connecticut,New England,0.5366,1233,25786,11500,70402,17684,0.4935,0.6349,0.0522,0.0784,0.0882,0.0344,0.2088,0.8323,0.0343,0.2659403244,0.7340596756
2014-01-02,Eastern Connecticut State University,Public,Connecticut,New England,0.6453,1017,22633,8091,69897,4920,0.54,0.7024,0.0648,0.0872,0.0217,0.0112,0.2644,0.508,0.1056,0.3333333333,0.6666666667
2014-01-02,Fairfield University,Private,Connecticut,New England,0.7116,,56628,10214,106216.5,3721,0.5958,0.7162,0.0271,0.0785,0.0215,0.0175,0.1531,0.8207,0.0604,0.1778955337,0.8221044663
2014-01-02,University of Hartford,Private,Connecticut,New England,0.6173,1053,47368,8178,68702,5027,0.5003,0.5974,0.1482,0.0933,0.0304,0.0529,0.264,0.5871,0.1034,0.2603866722,0.7396133278
2014-01-02,Mitchell College,Private,Connecticut,New England,0.5766,,43386,7468,46673.5,802,0.4688,0.6983,0.1359,0.0773,0.0212,0.0075,0.338,0.403,0.0889,0.3588516746,0.6411483254
2014-01-02,University of New Haven,Private,Connecticut,New England,0.7441,1034,48280,9407,70628.5,4759,0.494,0.5276,0.0815,0.0813,0.0216,0.075,0.2583,0.5443,0.0954,0.2998251748,0.7001748252
2014-01-02,Post University,Private,Connecticut,New England,0.8302,865,40723,7340,18442,6616,0.5833,0.3012,0.1581,0.0586,0.0065,0.0057,0.4313,0.3583,0.7354,0.547828369,0.452171631
2014-01-02,Quinnipiac University,Private,Connecticut,New England,0.6722,1102,53476,8649,98708,6486,0.6179,0.7831,0.0442,0.082,0.022,0.0196,0.1429,0.7627,0.0271,0.2161858374,0.7838141626
2014-01-02,Sacred Heart University,Private,Connecticut,New England,0.7624,,50984,8466,95082,4409,0.6412,0.6641,0.0311,0.0612,0.0195,0.0088,0.15,0.6977,0.1337,0.2708436112,0.7291563888
2014-01-02,University of Saint Joseph,Private,Connecticut,New England,0.857,950,42885,8193,57501,971,0.9876,0.5695,0.1277,0.1287,0.0278,0.0041,0.3687,0.5212,0.2183,0.4205231388,0.5794768612
2014-01-02,Southern Connecticut State University,Public,Connecticut,New England,0.7542,921,18628,8318,51081.5,8257,0.606,0.6037,0.1547,0.1138,0.0241,0.0039,0.3462,0.4944,0.1505,0.3959590659,0.6040409341
2014-01-02,Trinity College,Private,Connecticut,New England,0.3178,1240,59865,10884,101673,2239,0.4864,0.6498,0.063,0.0728,0.0451,0.0826,0.116,0.8628,0.0278,0.1638297872,0.8361702128
2014-01-02,Wesleyan University,Private,Connecticut,New England,0.2092,1387,61167,11163,71917.5,2888,0.5166,0.5294,0.072,0.0966,0.0796,0.0828,0.1837,0.9154,0.0021,0.1664050235,0.8335949765
2014-01-02,Western Connecticut State University,Public,Connecticut,New England,0.6549,,19446,8712,55000,5184,0.5413,0.6798,0.1082,0.1462,0.0314,0.0004,0.2835,0.4447,0.1557,0.3822341857,0.6177658143
2014-01-02,Yale University,Private,Connecticut,New England,0.0705,1497,59320,16042,52280,5422,0.4937,0.4734,0.0673,0.1013,0.1645,0.1051,0.1273,0.9779,0.0057,0.1952247191,0.8047752809
2014-01-02,Delaware State University,Public,Delaware,Mid East,0.4168,890,20506,7478,40032,3719,0.6236,0.11,0.7467,0.0559,0.0067,0.0239,0.5034,0.3717,0.0691,0.3737126042,0.6262873958
2014-01-02,University of Delaware,Public,Delaware,Mid East,0.6468,1178,21748,11834,99178.5,17729,0.5717,0.7529,0.0531,0.0694,0.0426,0.0416,0.1192,0.8001,0.0455,0.1913764511,0.8086235489
2014-01-02,Goldey-Beacom College,Private,Delaware,Mid East,0.5231,,32255,7798,38079.5,548,0.5328,0.5128,0.2354,0.0456,0.0383,0.0949,0.3149,0.4255,0.3502,0.4009009009,0.5990990991
2014-01-02,Wesley College,Private,Delaware,Mid East,0.625,841,35199,6703,44080.5,1481,0.5422,0.4517,0.4173,0.054,0.0128,0.0027,0.4955,0.2178,0.1319,0.4093113482,0.5906886518
2014-01-02,American University,Private,District of Columbia,Mid East,0.4312,1258,55159,11074,84189,6829,0.6102,0.5671,0.064,0.1012,0.0638,0.0688,0.1565,0.7989,0.0252,0.1594809544,0.8405190456
2014-01-02,Catholic University of America,Private,District of Columbia,Mid East,0.6007,1118,54023,9565,105904,3641,0.5394,0.6311,0.0549,0.1052,0.0313,0.0481,0.1232,0.6852,0.094,0.1444281525,0.8555718475
2014-01-02,Gallaudet University,Private,District of Columbia,Mid East,0.6558,841,29852,10183,19179,1053,0.5347,0.604,0.1111,0.1387,0.038,0.0712,0.4763,0.4828,0.2451,0.4090909091,0.5909090909
2014-01-02,George Washington University,Private,District of Columbia,Mid East,0.3308,1297,58925,13058,73540,10121,0.5539,0.6026,0.0653,0.0739,0.0948,0.0879,0.1356,0.8083,0.0783,0.1466942149,0.8533057851
2014-01-02,Georgetown University,Private,District of Columbia,Mid East,0.1697,1398,59900,12851,74151,7261,0.548,0.5886,0.0638,0.0788,0.0919,0.1073,0.1325,0.9245,0.0597,0.1532404603,0.8467595397
2014-01-02,Howard University,Private,District of Columbia,Mid East,0.493,1081,40129,8566,41374,6855,0.6738,0.0134,0.9183,0.0036,0.013,0.028,0.4494,0.6065,0.086,0.2309990043,0.7690009957
2014-01-02,Trinity Washington University,Private,District of Columbia,Mid East,0.5231,,30144,6264,24612.5,1810,0.958,0.0199,0.7215,0.1381,0.011,0.0083,0.6483,0.3394,0.3918,0.5520833333,0.4479166667
2014-01-02,The Baptist College of Florida,Private,Florida,Southeast,0.4257,1062,15748,4941,31451,499,0.3687,0.8277,0.0441,0.0381,0.002,0,0.6292,0.3684,0.3531,0.3755458515,0.6244541485
2014-01-02,Barry University,Private,Florida,Southeast,0.4678,930,41019,7696,28091.5,4284,0.6195,0.2017,0.32,0.2937,0.0135,0.0721,0.5181,0.3729,0.4361,0.4295713036,0.5704286964
2014-01-02,Carlos Albizu University-Miami,Private,Florida,Southeast,0.3621,,22158,4843,20459,263,0.7567,0.019,0.0266,0.8935,0.0076,0,0.6273,0.1739,0.6701,0.3056379822,0.6943620178
2014-01-02,Johnson University Florida,Private,Florida,Southeast,0.4172,970,26241,4789,32548,299,0.4849,0.6455,0.1171,0.1873,0.0067,0,0.5267,0.3226,0.2185,0.3388429752,0.6611570248
2014-01-02,University of Central Florida,Public,Florida,Southeast,0.4894,1175,19815,8646,30959,50919,0.5461,0.5718,0.1056,0.2158,0.0559,0.0095,0.3771,0.6724,0.2083,0.3448322511,0.6551677489
2014-01-02,Eckerd College,Private,Florida,Southeast,0.7104,1138,49802,7433,66246.5,2163,0.6117,0.7614,0.0559,0.0791,0.0148,0.0393,0.2341,0.6617,0.1859,0.2134570766,0.7865429234
2014-01-02,Edward Waters College,Private,Florida,Southeast,0.2732,802,22929,4637,18495,862,0.4652,0.0267,0.9211,0.022,0,0.0012,0.841,0.2,0.1961,0.4808652246,0.5191347754
2014-01-02,Embry-Riddle Aeronautical University-Daytona Beach,Private,Florida,Southeast,0.7405,1105,45648,8505,35891,4666,0.1695,0.5332,0.0574,0.0705,0.0463,0.1595,0.3103,0.569,0.1423,0.3827139153,0.6172860847
2014-01-02,Florida Agricultural and Mechanical University,Public,Florida,Southeast,0.45,947,19191,7994,26605,8825,0.6139,0.031,0.9411,0.0113,0.0071,0.0076,0.6445,0.4096,0.1072,0.3919334975,0.6080665025
2014-01-02,Florida Atlantic University,Public,Florida,Southeast,0.4773,1039,19131,7962,26508,24685,0.5655,0.4638,0.1871,0.2488,0.0393,0.0152,0.3999,0.4105,0.2812,0.3780821918,0.6219178082
2014-01-02,Flagler College-St Augustine,Private,Florida,Southeast,0.4987,1038,28305,6087,50808.5,2839,0.5854,0.7584,0.0395,0.0814,0.006,0.0335,0.2922,0.6309,0.1011,0.3130006161,0.6869993839
2014-01-02,Florida College,Private,Florida,Southeast,0.5875,1060,25690,6334,66145,558,0.5,0.7993,0.0556,0.0556,0.0054,0.0125,0.3729,0.4978,0.0448,0.2175226586,0.7824773414
2014-01-02,AdventHealth University,Private,Florida,Southeast,0.9762,884,21358,6539,33640.5,2064,0.7965,0.4748,0.1434,0.2016,0.0562,0.0048,0.3595,0.3953,0.6056,0.4180734856,0.5819265144
2014-01-02,Florida Institute of Technology,Private,Florida,Southeast,0.6045,1153,51807,9025,23063,3191,0.2723,0.4253,0.0526,0.0611,0.0185,0.3027,0.2414,0.5437,0.0866,0.4608628261,0.5391371739
2014-01-02,Florida International University,Public,Florida,Southeast,0.531,1096,18426,9653,23337.5,38234,0.5528,0.1007,0.1221,0.6705,0.0269,0.0472,0.5809,0.5161,0.2698,0.3896796075,0.6103203925
2014-01-02,Florida Memorial University,Private,Florida,Southeast,0.4159,,25036,6895,19547.5,1517,0.6117,0.0046,0.7423,0.0409,0.0013,0.0989,0.8975,0.3961,0.1938,0.4714828897,0.5285171103
2014-01-02,Florida Southern College,Private,Florida,Southeast,0.4989,1102,38413,7152,52918,2379,0.6082,0.7243,0.0593,0.0925,0.0164,0.0542,0.3293,0.5816,0.1291,0.2837837838,0.7162162162
2014-01-02,Florida State University,Public,Florida,Southeast,0.5681,1212,20774,9706,44646,32086,0.5499,0.667,0.085,0.1704,0.0251,0.0104,0.3065,0.7695,0.0681,0.282375852,0.717624148
2014-01-02,University of Florida,Public,Florida,Southeast,0.4655,1272,20456,10498,38871,32346,0.5492,0.5843,0.074,0.1902,0.0754,0.0105,0.3207,0.8654,0.0561,0.2960620282,0.7039379718
2014-01-02,Jacksonville University,Private,Florida,Southeast,0.4737,1010,42459,6923,48600,3360,0.6277,0.489,0.1607,0.0708,0.0321,0.0286,0.2938,0.3821,0.4289,0.3713195202,0.6286804798
2014-01-02,University of Miami,Private,Florida,Southeast,0.4044,1332,57700,11115,52829,11246,0.5126,0.4302,0.0728,0.2171,0.0538,0.1344,0.1855,0.8169,0.0584,0.2035884291,0.7964115709
2014-01-02,University of North Florida,Public,Florida,Southeast,0.5343,1143,19415,7279,32592,14006,0.5496,0.6997,0.0985,0.0929,0.0432,0.0131,0.348,0.4995,0.2453,0.3397780767,0.6602219233
2014-01-02,Nova Southeastern University,Private,Florida,Southeast,0.5746,1084,40783,9482,26999,5053,0.7022,0.3129,0.2098,0.3101,0.0657,0.0501,0.4424,0.4049,0.3398,0.3851576994,0.6148423006
2014-01-02,Palm Beach Atlantic University,Private,Florida,Southeast,0.8412,1061,37535,7362,40708.5,2501,0.6485,0.6126,0.1399,0.1307,0.0132,0.0352,0.3475,0.4667,0.1722,0.2678311499,0.7321688501
2014-01-02,Ringling College of Art and Design,Private,Florida,Southeast,0.7331,,54676,8143,60049,1253,0.6121,0.5794,0.0255,0.1572,0.075,0.1269,0.2999,0.6495,0.0766,0.2181425486,0.7818574514
2014-01-02,Rollins College,Private,Florida,Southeast,0.5889,1199,56309,7767,42000,2608,0.5966,0.63,0.0625,0.1599,0.0253,0.0648,0.3163,0.6705,0.166,0.2287862513,0.7712137487
2014-01-02,Saint Leo University,Private,Florida,Southeast,0.7662,,31609,7100,23993,11993,0.5793,0.4017,0.349,0.1041,0.0115,0.0244,0.454,0.4583,0.7228,0.4929339292,0.5070660708
2014-01-02,University of South Florida-Main Campus,Public,Florida,Southeast,0.4524,1168,19299,8082,31335,30376,0.5549,0.5493,0.1106,0.1961,0.0603,0.0317,0.4127,0.6321,0.2112,0.3647058824,0.6352941176
2014-01-02,St. Thomas University,Private,Florida,Southeast,0.8785,904,37090,9486,25000,1035,0.5527,0.0802,0.2396,0.4251,0.0029,0.1865,0.511,0.3829,0.2,0.422310757,0.577689243
2014-01-02,Stetson University,Private,Florida,Southeast,0.5925,1168,49939,9877,51565.5,2711,0.5666,0.6562,0.0819,0.1387,0.0207,0.0443,0.3653,0.6409,0.0385,0.2455882353,0.7544117647
2014-01-02,The University of Tampa,Private,Florida,Southeast,0.5221,1075,37714,8424,66756,6476,0.5527,0.5923,0.0576,0.12,0.0134,0.1039,0.2473,0.6159,0.0725,0.2523108524,0.7476891476
2014-01-02,Trinity Baptist College,Private,Florida,Southeast,0.4847,863,16752,3450,28925.5,286,0.4161,0.6469,0.2483,0.049,0.0035,0.028,0.6292,0.3889,0.1946,0.347639485,0.652360515
2014-01-02,Warner University,Private,Florida,Southeast,0.3378,908,28555,4638,24020.5,1023,0.522,0.4194,0.4018,0.1232,0.0088,0.0205,0.6488,0.4275,0.3624,0.5125495376,0.4874504624
2014-01-02,Webber International University,Private,Florida,Southeast,0.6377,922,34949,4783,37168,662,0.3112,0.4819,0.2175,0.1556,0.0196,0.0831,0.4504,0.3333,0.06,0.3706293706,0.6293706294
2014-01-02,The University of West Florida,Public,Florida,Southeast,0.4808,1062,18158,7392,32432,9906,0.5704,0.6741,0.1264,0.0889,0.0297,0.0154,0.4102,0.4232,0.2984,0.3805044891,0.6194955109
2014-01-02,Abraham Baldwin Agricultural College,Public,Georgia,Southeast,0.709,897,14080,4752,32656,3194,0.5401,0.7774,0.1246,0.0592,0.0094,0.016,0.4609,0.1581,0.1523,0.3990778689,0.6009221311
2014-01-02,Agnes Scott College,Private,Georgia,Southeast,0.6687,,44945,8379,42719,858,1,0.31,0.3473,0.0932,0.0455,0.1014,0.4486,0.7202,0.0459,0.2382133995,0.7617866005
2014-01-02,Albany State University,Public,Georgia,Southeast,0.1992,887,19025,5607,20574,3566,0.6576,0.0443,0.91,0.0095,0.0017,0.0025,0.7229,0.4249,0.2396,0.3872767857,0.6127232143
2014-01-02,Armstrong State University,Public,Georgia,Southeast,0.6998,997,19802,5620,33706,6206,0.6692,0.5947,0.2425,0.0661,0.0353,0.0169,0.434,0.343,0.2917,0.3456945317,0.6543054683
2014-01-02,Point University,Private,Georgia,Southeast,0.5353,946,27497,5482,30975.5,1354,0.548,0.3648,0.4114,0.0355,0.0044,0,0.5914,0.4776,0.4663,0.3653179191,0.6346820809
2014-01-02,Clark Atlanta University,Private,Georgia,Southeast,0.568,880,34201,6418,27616,2629,0.7524,0.0015,0.8749,0.0057,0.0019,0.0084,0.7078,0.3893,0.0289,0.3314883149,0.6685116851
2014-01-02,Berry College,Private,Georgia,Southeast,0.6032,1186,40965,7060,68789,2122,0.6221,0.845,0.0396,0.0575,0.0108,0.0066,0.2626,0.6015,0.0126,0.2068607069,0.7931392931
2014-01-02,Brenau University,Private,Georgia,Southeast,0.7829,957,34107,6737,29757.5,1683,0.8901,0.514,0.3125,0.0636,0.0184,0.0261,0.5206,0.4554,0.5418,0.4154863078,0.5845136922
2014-01-02,Clayton  State University,Public,Georgia,Southeast,0.477,939,17487,6019,22135.5,6445,0.7022,0.2056,0.6498,0.0157,0.0448,0.0104,0.5781,0.2671,0.4888,0.4158445441,0.5841554559
2014-01-02,Columbus State University,Public,Georgia,Southeast,0.5543,984,17029,6212,32064.5,6849,0.594,0.5246,0.3584,0.0523,0.0209,0.0091,0.4559,0.3012,0.3071,0.3444604317,0.6555395683
2014-01-02,Emory University,Private,Georgia,Southeast,0.2633,1363,58180,12133,50010,7705,0.5669,0.4048,0.0924,0.0623,0.2204,0.1508,0.2192,0.8961,0.031,0.1741903827,0.8258096173
2014-01-02,Fort Valley State University,Public,Georgia,Southeast,0.3273,830,19801,6189,20471,2805,0.5686,0.0185,0.9708,0.0029,0.0018,0,0.7652,0.3017,0.1484,0.3658536585,0.6341463415
2014-01-02,Georgia Institute of Technology-Main Campus,Public,Georgia,Southeast,0.5493,1352,21980,11230,64958,13975,0.3314,0.553,0.0628,0.065,0.175,0.1048,0.1932,0.8219,0.0437,0.1534141295,0.8465858705
2014-01-02,Georgia Southwestern State University,Public,Georgia,Southeast,0.6803,950,17839,5689,31547,2598,0.6397,0.6124,0.2991,0.0335,0.0123,0.0235,0.4773,0.3582,0.3138,0.3592512599,0.6407487401
2014-01-02,Georgia College & State University,Public,Georgia,Southeast,0.6798,1126,23052,6354,72564,5636,0.5997,0.8518,0.0488,0.0488,0.013,0.0087,0.218,0.6115,0.0374,0.2073970037,0.7926029963
2014-01-02,Georgia Southern University,Public,Georgia,Southeast,0.52,1094,21513,6217,48953.5,17103,0.4983,0.6328,0.2599,0.04,0.0136,0.0125,0.3753,0.5046,0.0826,0.2579334857,0.7420665143
2014-01-02,Georgia State University,Public,Georgia,Southeast,0.5466,1060,23124,7149,25096,24128,0.5818,0.3138,0.397,0.0895,0.1135,0.0163,0.5089,0.5315,0.2258,0.3239364428,0.6760635572
2014-01-02,University of Georgia,Public,Georgia,Southeast,0.5608,1247,21162,9727,60099,26120,0.5693,0.7297,0.074,0.052,0.0895,0.0122,0.236,0.8314,0.0374,0.2024524525,0.7975475475
2014-01-02,Gordon State College,Public,Georgia,Southeast,0.4529,840,13091,5168,27056.5,4031,0.6708,0.5542,0.3701,0.0342,0.0092,0.0007,0.5392,0.1374,0.2013,0.4323407463,0.5676592537
2014-01-02,Kennesaw State University,Public,Georgia,Southeast,0.5654,1068,20630,6252,35615,22211,0.5816,0.629,0.1769,0.0722,0.033,0.0189,0.4179,0.4338,0.2518,0.2945709585,0.7054290415
2014-01-02,LaGrange College,Private,Georgia,Southeast,0.5837,995,37305,5532,47234,854,0.5386,0.6956,0.2295,0.0246,0.0094,0.0059,0.452,0.375,0.1519,0.286701209,0.713298791
2014-01-02,Life University,Private,Georgia,Southeast,0.7454,,28609,7084,17096,765,0.4902,0.3255,0.2549,0.081,0.0235,0.0366,0.4809,0.2174,0.4458,0.3270013569,0.6729986431
2014-01-02,Herzing University-Atlanta,Private,Georgia,Southeast,0.7317,,26341,5375,16699,391,0.5806,0.0639,0.7289,0.0512,0.1074,0,0.6468,0.2093,0.7303,0.5157832917,0.4842167083
2014-01-02,Mercer University,Private,Georgia,Southeast,0.69,1171,46382,7918,34828,4304,0.632,0.4747,0.3322,0.0372,0.0511,0.0344,0.4101,0.5947,0.3684,0.3273148148,0.6726851852
2014-01-02,Morehouse College,Private,Georgia,Southeast,0.6684,990,45451,6903,38860.5,2161,0,0.0014,0.9662,0.0032,0,0.0171,0.5019,0.5383,0.0387,0.223,0.777
2014-01-02,Oglethorpe University,Private,Georgia,Southeast,0.5576,1131,43689,4728,43766,1020,0.5676,0.349,0.1843,0.101,0.0392,0.0461,0.3979,0.6201,0.1109,0.215320911,0.784679089
2014-01-02,Paine College,Private,Georgia,Southeast,0.4377,778,21516,5423,19335,921,0.4897,0.0185,0.9077,0.0206,0.0022,0.0119,0.7706,0.2093,0.1104,0.3989726027,0.6010273973
2014-01-02,Piedmont College,Private,Georgia,Southeast,0.6118,1001,32031,5734,39939,1281,0.6682,0.7728,0.096,0.0351,0.0094,0.0023,0.5093,0.4611,0.2709,0.341563786,0.658436214
2014-01-02,Reinhardt University,Private,Georgia,Southeast,0.514,1013,30734,5710,41433,1191,0.4929,0.6784,0.1688,0.0529,0.0101,0,0.4796,0.2821,0.1742,0.3569892473,0.6430107527
2014-01-02,Savannah College of Art and Design,Private,Georgia,Southeast,0.6547,1078,49179,8024,55098,8750,0.6413,0.5605,0.1086,0.0805,0.044,0.1168,0.2601,0.683,0.1007,0.1860604248,0.8139395752
2014-01-02,Shorter University,Private,Georgia,Southeast,0.6807,954,30642,5154,33412.5,1518,0.5758,0.5336,0.168,0.0375,0.0053,0.0277,0.4729,0.4638,0.2396,0.4270531401,0.5729468599
2014-01-02,Spelman College,Private,Georgia,Southeast,0.3802,1024,41635,7514,48274.5,2129,1,0,0.8436,0.0033,0.0014,0.0141,0.5152,0.6763,0.0254,0.1970954357,0.8029045643
2014-01-02,Toccoa Falls College,Private,Georgia,Southeast,0.494,1000,30178,5049,43527.5,817,0.519,0.8091,0.0636,0.0245,0.082,0.0098,0.5963,0.4679,0.1356,0.3195266272,0.6804733728
2014-01-02,Truett McConnell University,Private,Georgia,Southeast,0.8064,939,26484,3858,42925,697,0.5208,0.8221,0.0717,0.0373,0.0014,0.0316,0.227,0.284,0.066,0.3303964758,0.6696035242
2014-01-02,Valdosta State University,Public,Georgia,Southeast,0.5522,1033,20958,5998,36263,9634,0.5933,0.5301,0.3567,0.042,0.0099,0.0225,0.4592,0.4017,0.15,0.3072251309,0.6927748691
2014-01-02,University of West Georgia,Public,Georgia,Southeast,0.5385,950,18879,5787,38408,9777,0.6302,0.5436,0.3487,0.0428,0.0095,0.0102,0.4763,0.4287,0.1392,0.3433510116,0.6566489884
2014-01-02,Young Harris College,Private,Georgia,Southeast,0.5365,980,34007,6076,51724.5,1083,0.5753,0.8329,0.0665,0.0452,0.0065,0,0.3839,0.2928,0.026,0.2802919708,0.7197080292
