id,name,step,ego
87656P,Tata Consultancy Services Ltd,2,General Motors Corp
46492Q,iSOFT Group PLC,2,General Motors Corp
46612K,JDA Software Group Inc,2,General Motors Corp
879403,Telmex,2,General Motors Corp
98581R,Republic of Yemen,2,General Motors Corp
552691,MCI Inc,2,General Motors Corp
074002,BearingPoint Inc,2,General Motors Corp
28222V,eForce Inc,2,General Motors Corp
57636Q,MasterCard Inc,2,General Motors Corp
125891,CMP Media LLC,2,General Motors Corp
861012,STMicroelectronics NV,2,General Motors Corp
27887E,eCollege.com,2,General Motors Corp
01476Q,Acucorp Inc,2,General Motors Corp
73172K,Polycom Inc,2,General Motors Corp
62957Q,Nachi-Fujikoshi Corp,2,General Motors Corp
51569P,Inspur Group Co Ltd,2,General Motors Corp
237545,Dassault Systemes SA,2,General Motors Corp
98850R,Yulon Motor Co Ltd,1,General Motors Corp
15888N,Chongqing Changan Auto Co Ltd,2,General Motors Corp
82611M,Siemens Communication Group,2,General Motors Corp
26949Y,Bull Evidian,2,General Motors Corp
Y8071D,Sonata Software Ltd,2,General Motors Corp
868763,SurfControl PLC,2,General Motors Corp
15161J,Celestix Networks Inc,2,General Motors Corp
25490A,DirecTV Inc,2,General Motors Corp
60716P,Mizuho Financial Group Inc,2,General Motors Corp
45933A,INRIA,2,General Motors Corp
58470P,Medify Solutions Ltd,2,General Motors Corp
465754,i2 Technologies Inc,2,General Motors Corp
98832X,Zend Technologies Inc,2,General Motors Corp
786578,Saflink Corp,2,General Motors Corp
65355F,NHN Corp,2,General Motors Corp
87132C,Sylantro Systems Corp,2,General Motors Corp
02342T,Amdocs Ltd,2,General Motors Corp
413160,Harmonic Inc,2,General Motors Corp
05858H,Ballard Power Systems Inc,2,General Motors Corp
07755R,Beijing Zhongguancun Software,2,General Motors Corp
91524N,Uniware Co Ltd,2,General Motors Corp
88693P,Tianjin Huayuan Software Park,2,General Motors Corp
742578,Printronix Inc,2,General Motors Corp
101388,Bottomline Technologies Inc,2,General Motors Corp
57383M,Marvel Enterprises Inc,2,General Motors Corp
072743,BMW AG,2,General Motors Corp
072743,BMW AG,1,General Motors Corp
808655,Scientific Atlanta Inc,2,General Motors Corp
889107,TEPCO,2,General Motors Corp
78687Y,SWSoft Inc,2,General Motors Corp
75818X,Reed Construction Data,2,General Motors Corp
826565,Sigma Designs Inc,2,General Motors Corp
138006,Canon Inc,2,General Motors Corp
87560A,Synapsis Technology Inc,2,General Motors Corp
457153,Ingram Micro Inc,2,General Motors Corp
285661,Electronic Data Systems Corp,2,General Motors Corp
18684N,Clickatell (Pty) Ltd,2,General Motors Corp
15461E,Centurion Electronics PLC,2,General Motors Corp
22277M,Courion Corp,2,General Motors Corp
80286W,M-Tech Information Technology,2,General Motors Corp
98549Y,XCome Technology Co Ltd,2,General Motors Corp
690370,Overstock.com Inc,2,General Motors Corp
008190,Affiliated Computer Svcs Inc,2,General Motors Corp
11131H,Broadbeam Corp,2,General Motors Corp
947684,Websense Inc,2,General Motors Corp
64121A,Network Engines Inc,2,General Motors Corp
23839Y,Data Reduction Systems Corp,2,General Motors Corp
268648,EMC Corp,2,General Motors Corp
87782X,Temtec International BV,2,General Motors Corp
M15332,Attunity Ltd,2,General Motors Corp
35062N,Founder Technology Group Corp,2,General Motors Corp
585263,Meijer Inc,1,General Motors Corp
18458V,CleanFUEL USA,1,General Motors Corp
63562Y,NDRC,2,General Motors Corp
04394C,Ascent Media Group Ltd,2,General Motors Corp
44914M,Hyperion Solutions Corp,2,General Motors Corp
36062L,Global Exchange Services Inc,2,General Motors Corp
75775H,RedPrairie Corp,2,General Motors Corp
63621R,NGA,2,General Motors Corp
81678F,Servigistics Inc,2,General Motors Corp
319963,First Data Corp,2,General Motors Corp
054937,BB&T Corp,2,General Motors Corp
46625H,JPMorgan Chase & Co,2,General Motors Corp
929903,"Wachovia Corp,Charlotte,NC",2,General Motors Corp
12429J,CDC Software Corp,2,General Motors Corp
984332,Yahoo! Inc,2,General Motors Corp
68422E,Opera Software ASA,2,General Motors Corp
69612F,PCHome Online Inc,2,General Motors Corp
65350P,Nexvue Information Systems Inc,2,General Motors Corp
885118,Thomson SA,2,General Motors Corp
80908Q,SciQuest Inc,2,General Motors Corp
04966W,Atos SA,2,General Motors Corp
04622E,Astea International Inc,2,General Motors Corp
87687N,Tata Motors Ltd,2,General Motors Corp
98562V,XenSource Inc,2,General Motors Corp
656568,Nortel Networks Corp,2,General Motors Corp
06668P,Baoding Tianwei Group Co Ltd,2,General Motors Corp
58544A,MedStar Health Inc,2,General Motors Corp
34533W,Ford Global Technologies LLC,2,General Motors Corp
90221R,Unicon Inc,2,General Motors Corp
78403A,The SCO Group Inc,2,General Motors Corp
52202B,LearnSomething Inc,2,General Motors Corp
177376,Citrix Systems Inc,2,General Motors Corp
60638C,ModeLabs Group SA,2,General Motors Corp
11051K,British Broadcasting Corp,2,General Motors Corp
05500N,Azure Dynamics Corp,2,General Motors Corp
46694Q,ItemField Inc,2,General Motors Corp
13891P,Capgemini SA,2,General Motors Corp
00724F,Adobe Systems Inc,2,General Motors Corp
68306L,Onaro Inc,2,General Motors Corp
670006,Novell Inc,2,General Motors Corp
81602J,Seiko Epson Corp,2,General Motors Corp
08898H,Bharti Airtel Ltd,2,General Motors Corp
97729T,WISeKey SA,2,General Motors Corp
44884V,IT Deusto SL,2,General Motors Corp
65516E,Nissan North America Inc,2,General Motors Corp
22357M,CoWare Inc,2,General Motors Corp
056752,Baidu Inc,2,General Motors Corp
21075F,Continental AG,2,General Motors Corp
902252,Tyler Technologies Inc,2,General Motors Corp
880769,Teradata Corp,2,General Motors Corp
749093,Quorum Info Tech Inc,2,General Motors Corp
31865Q,China FAW Group Corp,1,General Motors Corp
73751C,Potamkin Automotive,2,General Motors Corp
76002J,Renesas Technology Corp,2,General Motors Corp
83594Z,Sony Ericsson Mobile Commun,2,General Motors Corp
88138A,Teilhard Technologies,2,General Motors Corp
00206R,AT&T Inc,2,General Motors Corp
81700X,Seven & i Holdings Co Ltd,2,General Motors Corp
81865M,Seven Bank Ltd,2,General Motors Corp
97659M,Wipro Technologies Inc,2,General Motors Corp
526250,Lenovo Group Ltd,2,General Motors Corp
80516M,Savi Technology Inc,2,General Motors Corp
98562W,Xactly Corp,2,General Motors Corp
63056H,NEC TOKIN Corp,2,General Motors Corp
98498C,Xterprise Inc,2,General Motors Corp
24702R,Dell Inc,2,General Motors Corp
17133Q,Chunghwa Telecom Co Ltd,2,General Motors Corp
755111,Raytheon Co,2,General Motors Corp
53609F,Linspire Inc,2,General Motors Corp
82580J,Sichuan Changhong Elec Co Ltd,2,General Motors Corp
37520F,GigaSpaces Technologies Ltd,2,General Motors Corp
70959Q,Penske Corp,1,General Motors Corp
01254W,Ask.com,2,General Motors Corp
44194N,Houghton Mifflin Learning Tech,2,General Motors Corp
07554V,Bebo Inc,2,General Motors Corp
30303M,Facebook Inc,2,General Motors Corp
82612E,Siemens VDO Automotive AG,2,General Motors Corp
45885A,Internap Network Services Corp,2,General Motors Corp
49178Q,Kenwood Corp,2,General Motors Corp
54157E,LogicaCMG PLC,2,General Motors Corp
91807W,Uzavtoprom JSC,1,General Motors Corp
71721M,Phase One A/S,2,General Motors Corp
75945T,Reliance Communications Ltd,2,General Motors Corp
24712N,Deloitte & Touche LLP,2,General Motors Corp
64120L,Network Appliance Inc,2,General Motors Corp
00847J,Agilysys Inc,2,General Motors Corp
46769Z,Indian Instt of Tech Kharagpur,1,General Motors Corp
111320,Broadcom Corp,2,General Motors Corp
238216,Daum Communications Corp,2,General Motors Corp
12919V,Celrun Co Ltd,2,General Motors Corp
25532Y,DRB-HICOM Bhd,2,General Motors Corp
073325,BEA Systems Inc,2,General Motors Corp
78389C,SAP America Inc,2,General Motors Corp
98545N,YellowPages.com LLC,2,General Motors Corp
85286P,Sreg AB,2,General Motors Corp
043634,Ascent Media Group Inc,2,General Motors Corp
44918T,Hyundai Motor Co Ltd,2,General Motors Corp
443251,HOYA Corp,2,General Motors Corp
17354F,Citibank Japan Ltd,2,General Motors Corp
07857P,Beijing Komoxo Software Inc,2,General Motors Corp
716565,PTT PCL,2,General Motors Corp
99171Q,Zignals,2,General Motors Corp
70463L,PeaceSoft Solutions Corp,2,General Motors Corp
87981Z,Tech Mahindra Ltd,2,General Motors Corp
14349R,Carnegie Mellon University,1,General Motors Corp
29133L,Emirates Telecommun Corp,2,General Motors Corp
91732X,USTelematics Inc,2,General Motors Corp
26968K,Eagle Investment Systems LLC,2,General Motors Corp
77495C,Rodale Inc,2,General Motors Corp
607409,MTS,2,General Motors Corp
36145I,GAZ,1,General Motors Corp
23725J,Callbright,2,General Motors Corp
46852Y,InfoGin,2,General Motors Corp
44708Z,InQuira Inc,2,General Motors Corp
282914,8x8 Inc,2,General Motors Corp
88973K,TomTom NV,2,General Motors Corp
12389Z,Travelport Inc,2,General Motors Corp
05844L,LG Electronics Inc,2,General Motors Corp
36331M,GS Yuasa Corp,2,General Motors Corp
91808A,Uzavtosanoat JSC,1,General Motors Corp
36885R,Geely Automobile Holdings Ltd,2,General Motors Corp
41210H,Harbin Light Truck Factory Co,1,General Motors Corp
747277,QLogic Corp,2,General Motors Corp
007903,Advanced Micro Devices Inc,2,General Motors Corp
03662Q,ANSYS Inc,2,General Motors Corp
27063Y,e-Future Information Tech Inc,2,General Motors Corp
48592R,Laboratoriya Kasperskogo,2,General Motors Corp
35960H,Fujitsu Ten Ltd,2,General Motors Corp
75878C,Renault-Nissan BV,2,General Motors Corp
67066G,NVIDIA Corp,2,General Motors Corp
60367Z,Ministry of Economic Affairs,2,General Motors Corp
62003W,Motors Liquidation Co,2,General Motors Corp
01407Z,Aldata Solution Oyj,2,General Motors Corp
98078J,YoungBae Ku,2,General Motors Corp
98111T,Young Bae Ku,2,General Motors Corp
653929,Nielsen Media Research Inc,2,General Motors Corp
01238J,Alibaba Group Holding Ltd,2,General Motors Corp
80560Y,Saxo Bank A/S,2,General Motors Corp
42770X,Hero Cycles Ltd,2,General Motors Corp
15923M,Qiming Info Tech Co Ltd,2,General Motors Corp
49783H,Koshida Corp,2,General Motors Corp
47660L,Jinni Media Ltd,2,General Motors Corp
78026Q,Royal Dutch/Shell Group,2,General Motors Corp
71691W,PETRONAS,2,General Motors Corp
626717,Murphy Oil Corp,2,General Motors Corp
20831M,ConocoPhillips(UK)Ltd,2,General Motors Corp
36371V,Gem Electronic(Shanghai)Co Ltd,2,General Motors Corp
60904N,Mitsubishi Electric(China)Co,2,General Motors Corp
44654H,Japan Post Service Co Ltd,2,General Motors Corp
J75390,Showa Shell Sekiyu KK,2,General Motors Corp
01150H,AgreeYa Solutions Inc,2,General Motors Corp
43341Q,Hitachi Consulting Corp,2,General Motors Corp
36069Q,GE Healthcare,2,General Motors Corp
J18807,GREE Inc,2,General Motors Corp
05862A,Bosch Corp,2,General Motors Corp
233825,Daimler AG,2,General Motors Corp
76206Z,RWE AG,2,General Motors Corp
29276F,Energie Baden-Wuerttemberg,2,General Motors Corp
46292Z,Intelligent Energy Hldgs PLC,2,General Motors Corp
62512M,Movideo Pty Ltd,2,General Motors Corp
109473,Brightpoint Inc,2,General Motors Corp
69365L,Telkom,2,General Motors Corp
067774,Barnes & Noble Inc,2,General Motors Corp
93561J,Twilio Inc,2,General Motors Corp
G7771K,Sage Group PLC,2,General Motors Corp
92886J,Volvo Personvagnar AB,2,General Motors Corp
811054,EW Scripps Co,2,General Motors Corp
Y62121,NavInfo Co Ltd,2,General Motors Corp
49057V,Inst of Industrial Science,2,General Motors Corp
69161J,PPTV Online Television,2,General Motors Corp
06568M,BSEC,2,General Motors Corp
25874M,DotNetNuke Corp,2,General Motors Corp
037833,Apple Inc,2,General Motors Corp
29962V,EVault Inc,2,General Motors Corp
0A4407,Xiu.com,2,General Motors Corp
27071L,ETA Ascon Group,2,General Motors Corp
G81477,Sina Corp,0,Sina Corp
29473R,Ericsson(China)Co Ltd,1,Sina Corp
88004X,Telebank,1,Sina Corp
G2108H,China Online(Bermuda)Ltd,1,Sina Corp
80851R,Charles Schwab & Co Inc,1,Sina Corp
81996X,Shanghai Online,1,Sina Corp
23234W,Cybersia Inc,1,Sina Corp
43869V,Hongkong.com Corp,1,Sina Corp
23481M,Cyberwisdom.net,2,Sina Corp
83408W,Sohu.com Inc,1,Sina Corp
23481M,Cyberwisdom.net,1,Sina Corp
65458C,999.com.cn,2,Sina Corp
36462J,GameColony.com,1,Sina Corp
04518A,AsiaInfo Holdings Inc,2,Sina Corp
64075R,NetDragon Websoft Inc,1,Sina Corp
47754P,Jingshan Education Net,1,Sina Corp
83767A,South East Travel Service Co,2,Sina Corp
82011K,Shanghai Xinhua Yatai TV,2,Sina Corp
0A4101,Stone Electronic Tech Ltd,1,Sina Corp
40539T,Haier Group Corp,2,Sina Corp
86692E,Sun TV Cybernetworks Hldgs Ltd,2,Sina Corp
07762Q,Beijing Meijia Jianye Educ,2,Sina Corp
46003R,Instant Reaction Enterprise,1,Sina Corp
43378N,Hisense Group Co Ltd,1,Sina Corp
86164E,Stone Group Corp,1,Sina Corp
86692E,Sun TV Cybernetworks Hldgs Ltd,1,Sina Corp
594918,Microsoft Corp,2,Sina Corp
07714W,Beijing Centergate Tech(Hldg),2,Sina Corp
04569F,Asia Pacific Online Svcs Inc,1,Sina Corp
51569P,Inspur Group Co Ltd,2,Sina Corp
81921L,Shandong Mobile Commun Co Ltd,2,Sina Corp
40321H,GUO ZhKh No 5,2,Sina Corp
64172C,Net263 Group,1,Sina Corp
07706J,Beijing Centek Data Commun,2,Sina Corp
47708K,JET TV,2,Sina Corp
54301X,Shandong Longda Meat Foodstuff,2,Sina Corp
17053A,Chongqing Mobile Commun Co Ltd,1,Sina Corp
44475R,Huicong International Info Co,1,Sina Corp
40544W,HC International Inc,1,Sina Corp
86573J,Sumiken Kikou,2,Sina Corp
865613,Sumitomo Corp,2,Sina Corp
88033T,Tengtu International Corp,1,Sina Corp
00890G,Agricultural Bank of China Ltd,2,Sina Corp
51569W,Inspur(Beijing)Electn Info,2,Sina Corp
67127Y,NCsoft Corp,1,Sina Corp
1A5722,CITIC Industrial Bank,1,Sina Corp
23521H,Dalian Shide Soccer Club,1,Sina Corp
654106,Nike Inc,1,Sina Corp
16921Y,China Mobile Commun Corp,2,Sina Corp
620076,Motorola Solutions Inc,2,Sina Corp
06039C,Bandai Networks Co Ltd,1,Sina Corp
55503N,MSN Korea,2,Sina Corp
37519Q,Gamania.com,2,Sina Corp
00966M,AhnLab Inc,1,Sina Corp
984332,Yahoo! Inc,1,Sina Corp
77510T,Rogers Cable Inc,2,Sina Corp
62922X,NEC(China)Co Ltd,2,Sina Corp
64110W,163.com,1,Sina Corp
23308Y,DIC Entertaiment Holdings Inc,2,Sina Corp
38259P,Google Inc,2,Sina Corp
89787W,True Corp Plc,2,Sina Corp
18891P,Cloudmark Inc,2,Sina Corp
17061C,CHL Technologies Inc,2,Sina Corp
00275P,Alibaba.com Corp,2,Sina Corp
65691T,99Bill Corp,2,Sina Corp
079860,BellSouth Corp,2,Sina Corp
888706,TiVo Inc,2,Sina Corp
81787A,Seven Network Ltd,2,Sina Corp
82301V,Sheraton Hotels & Resorts Inc,2,Sina Corp
92343V,Verizon Communications Inc,2,Sina Corp
76184Q,Reunion.com Inc,2,Sina Corp
037833,Apple Inc,2,Sina Corp
278642,eBay Inc,2,Sina Corp
48123P,Joyo.com Ltd,2,Sina Corp
43397N,Hispanic Digital Network Inc,2,Sina Corp
654902,Nokia Oyj,2,Sina Corp
92857W,Vodafone Group PLC,2,Sina Corp
44843R,Hutchison 3G UK Holdings Ltd,2,Sina Corp
00206R,AT&T Inc,2,Sina Corp
523768,Lee Enterprises Inc,2,Sina Corp
169426,China Telecom Corp Ltd,1,Sina Corp
38259P,Google Inc,1,Sina Corp
12673P,CA Inc,2,Sina Corp
879382,Telefonica SA,2,Sina Corp
65743C,Nielsen Co,2,Sina Corp
98742U,Youku.com Inc,2,Sina Corp
81941Q,Shanda Interactive Ent Ltd,2,Sina Corp
78656H,Safaricom Ltd,2,Sina Corp
00724F,Adobe Systems Inc,2,Sina Corp
88973K,TomTom NV,2,Sina Corp
15419X,Central Motion Picture Corp,2,Sina Corp
75525F,ReachLocal Inc,2,Sina Corp
08055Q,Beloit Corp(Harnischfeger),2,Sina Corp
576879,Matsushita Electric Industrial,2,Sina Corp
185385,Clearwire Corp,2,Sina Corp
J59399,NTT DOCOMO Inc,2,Sina Corp
25186X,T-Mobile International AG,2,Sina Corp
18587X,Cleveland Clinic Foundation,2,Sina Corp
26852W,E-House(China)Holdings Ltd,1,Sina Corp
74834L,Quest Diagnostics Inc,2,Sina Corp
62522L,SPH Search Pte Ltd,2,Sina Corp
78440P,SK Telecom Co Ltd,2,Sina Corp
12613R,CNET Networks Inc,2,Sina Corp
45613E,ICBC,2,Sina Corp
47210R,JAJAH Inc,2,Sina Corp
538144,LiveDeal Inc,2,Sina Corp
75213A,"ZAO ""Rambler Media""",2,Sina Corp
458140,Intel Corp,2,Sina Corp
428236,Hewlett Packard Co,2,Sina Corp
43625Z,Hollywood Reporter,2,Sina Corp
09362H,Blizzard Entertainment Inc,2,Sina Corp
63507N,NBC Universal Inc,2,Sina Corp
80615K,Scan Associates Bhd,2,Sina Corp
29793L,Et-China.com Intl Hldgs Ltd,2,Sina Corp
892331,Toyota Motor Corp,2,Sina Corp
17369R,China Anhui TV Station,2,Sina Corp
285512,Electronic Arts Inc,2,Sina Corp
76319W,Reliance Infrastructure Ltd,2,Sina Corp
81559F,Shanghai OnStar Telematics Co,2,Sina Corp
73094M,PointRoll Inc,2,Sina Corp
835699,Sony Corp,2,Sina Corp
60382C,Ministry of Commerce Thailand,2,Sina Corp
78946M,Sripathum University,2,Sina Corp
92367P,Verizon Wireless Capital LLC,2,Sina Corp
714265,Perot Systems Corp,2,Sina Corp
81919C,Shanghai Media Group,2,Sina Corp
855244,Starbucks Corp,2,Sina Corp
Y002A6,Air China Ltd,2,Sina Corp
248215,DeNA Co Ltd,2,Sina Corp
423012,Heineken NV,2,Sina Corp
73665N,PropertyGuru Group,2,Sina Corp
139859,ABC Inc,2,Sina Corp
98927J,Zensar Technologies Ltd,2,Sina Corp
50653V,KOREM Inc,2,Sina Corp
248215,DeNA Co Ltd,1,Sina Corp
30712Z,Fandango Inc,2,Sina Corp
89903T,Tudou Holdings Ltd,2,Sina Corp
49037Q,IGN Pro League,2,Sina Corp
55781L,MarsTV,2,Sina Corp
12871A,CNBC,2,Sina Corp
44599A,Hunan Satellite Television,2,Sina Corp
30303M,Facebook Inc,2,Sina Corp
85713E,Stream TV Networks Inc,2,Sina Corp
08111F,Beltone Capital Holding Co,2,Sina Corp
414549,Harris Interactive Inc,2,Sina Corp
819882,Sharp Corp,2,Sina Corp
62874Z,NBC Sports,2,Sina Corp
654633,NYK Line,0,NYK Line
065379,Bank of Tokyo-Mitsubishi Ltd,1,NYK Line
889090,Tokio Marine & Fire Insurance,2,NYK Line
359590,Fujitsu Ltd,2,NYK Line
12416L,NTT Communications Corp,1,NYK Line
471034,Japan Airlines Co Ltd,1,NYK Line
606769,Mitsubishi Corp,1,NYK Line
889090,Tokio Marine & Fire Insurance,1,NYK Line
359590,Fujitsu Ltd,1,NYK Line
60696P,Mitsubishi Research Institute,2,NYK Line
J59399,NTT DOCOMO Inc,2,NYK Line
678492,Oki Electric Industry Co Ltd,2,NYK Line
59487E,Microsoft Co Ltd,2,NYK Line
359552,Fuji Bank Ltd,2,NYK Line
233806,Dai Nippon Printing Co Ltd,2,NYK Line
46662V,JCB Co Ltd,2,NYK Line
21615F,DC Card Co Ltd,2,NYK Line
891493,Toshiba Corp,2,NYK Line
65416Y,Nikkei Business Publications,2,NYK Line
62986R,Namco Ltd,2,NYK Line
60715W,Mitsubishi Shoji Chemical,2,NYK Line
60683M,Mitsui Construction Co Ltd,2,NYK Line
60683N,Mitsui Engineering & Shipbldg,2,NYK Line
57462P,Masaya Nakamura,2,NYK Line
17339M,Cisco Systems KK,2,NYK Line
013904,Alcatel Lucent SA,2,NYK Line
35959P,Fujitsu Microelectronics,2,NYK Line
576879,Matsushita Electric Industrial,2,NYK Line
52069N,Lawson Inc,2,NYK Line
25402X,Digicon Inc,2,NYK Line
45053P,IDG Japan Inc,2,NYK Line
45569E,Indigo Corp,2,NYK Line
83326Z,Softbank E-Commerce Corp,2,NYK Line
83474H,Softbank Finance Corp,2,NYK Line
65398L,Nihon University,2,NYK Line
43357Z,Hitachi Maxell Ltd,2,NYK Line
803038,Sanyo Electric Co Ltd,2,NYK Line
819882,Sharp Corp,2,NYK Line
62942Q,NTT Data Corp,2,NYK Line
89145C,Toshiba Tec Corp,2,NYK Line
984631,Yamato Transport Co Ltd,2,NYK Line
23127R,Curiocity Corp,2,NYK Line
60370K,Ministry of Post and,2,NYK Line
654624,NTT,2,NYK Line
48753F,Keio University,2,NYK Line
629050,NEC Corp,2,NYK Line
433578,Hitachi Ltd,2,NYK Line
46059T,Internet Initiative Japan Inc,2,NYK Line
91513Q,University of Tokyo,2,NYK Line
83570A,Sony Trading Intl(Sony Corp),2,NYK Line
00309R,AFLAC Japan Inc(AFLAC Inc),2,NYK Line
172967,Citigroup Inc,2,NYK Line
23559R,DDI Corp,2,NYK Line
889107,TEPCO,2,NYK Line
457921,Intec Inc,2,NYK Line
606827,Mitsui & Co Ltd,2,NYK Line
865613,Sumitomo Corp,2,NYK Line
88915L,Tokyo Telecommn Network,2,NYK Line
059284,Baltimore Technologies PLC,2,NYK Line
451668,Idemitsu Kosan Co Ltd,2,NYK Line
46432X,Ishikawajima-Harima Heavy Inds,2,NYK Line
44886Q,IHI Aerospace(IHI),2,NYK Line
48635Q,Kawasaki Heavy Industries Ltd,2,NYK Line
47103K,Japan Aviation Electronics Ind,2,NYK Line
007788,Aerojet-General Corp,2,NYK Line
539830,Lockheed Martin Corp,2,NYK Line
25379N,Digital Garage Inc,2,NYK Line
89227K,Toyo Information Systems,2,NYK Line
043393,Asahi Glass Co Ltd,2,NYK Line
64107Q,Net One Systems Co Ltd,2,NYK Line
606793,Mitsubishi Heavy Industries,2,NYK Line
573810,Marubeni Corp,2,NYK Line
667280,Northwest Airlines Corp,2,NYK Line
45851L,Intec Communications Inc,2,NYK Line
00313K,AT&T Global Services,2,NYK Line
02088T,Alpha-Omegasoft Inc(Fujitsu),2,NYK Line
31827T,FirePond Japan KK(FirePond),2,NYK Line
16357V,ChemConnect Inc,2,NYK Line
889144,Tokyu Corp,2,NYK Line
227686,Crosswave Communications Inc,2,NYK Line
37922L,Global Access Ltd,2,NYK Line
50291L,KDD Winstar Corp,2,NYK Line
47110H,Japan Telecom Co Ltd,2,NYK Line
62869P,NTT East Corp,2,NYK Line
88910U,Tokyo Gas Co Ltd,2,NYK Line
816078,Sekisui House Ltd,2,NYK Line
043389,Asahi Chemical Industry Co Ltd,2,NYK Line
86565F,Sumitomo Forestry Co Ltd,2,NYK Line
892331,Toyota Motor Corp,2,NYK Line
606810,Mitsubishi Rayon Co Ltd,2,NYK Line
65444T,Ningbo Intl Trust&Invest,2,NYK Line
465717,Itochu Corp,2,NYK Line
17255F,Circle K Japan Co Ltd,2,NYK Line
86737X,Sunkus & Associates Inc,2,NYK Line
65369Q,Nichimen Corp,2,NYK Line
803030,Sanwa Bank Ltd,2,NYK Line
889061,Tokai Bank Ltd,2,NYK Line
200693,Commerce One Inc,2,NYK Line
42013J,Hawker Eternacell Inc,2,NYK Line
138006,Canon Inc,2,NYK Line
89486M,Trend Micro Inc,2,NYK Line
65413N,Nifty Corp,2,NYK Line
J62320,Osaka Gas Co Ltd,2,NYK Line
234062,Daiwa House Industry Co Ltd,2,NYK Line
88905T,Toho Gas Co Ltd,2,NYK Line
60367X,MITI(Japan),2,NYK Line
835699,Sony Corp,2,NYK Line
606776,Mitsubishi Electric Corp,2,NYK Line
90001Q,TurboLinux Japan KK,2,NYK Line
93690Q,Waseda University,2,NYK Line
60390R,MINISTOP Co Ltd,2,NYK Line
482131,Jusco Co Ltd,2,NYK Line
24902Q,Dentsu Inc,2,NYK Line
97752F,Wit Capital Japan Inc,2,NYK Line
48247D,KK Kyodo News Service,2,NYK Line
47744C,Jiji Press Ltd,2,NYK Line
23380I,Dai-ichi Mutual Life Insurance,2,NYK Line
606783,Mitsubishi Estate Co Ltd,2,NYK Line
016630,All Nippon Airways Co Ltd,2,NYK Line
251561,Deutsche Lufthansa AG,2,NYK Line
008911,Air Canada,2,NYK Line
31428X,FEDEX Corp,2,NYK Line
148906,Cathay Pacific Airways Ltd,2,NYK Line
829292,Singapore Airlines Ltd,2,NYK Line
79373J,Sakura Bank (Asia),2,NYK Line
60685A,Mitsui Marine & Fire Insurance,2,NYK Line
57667M,Materials and Electrochemical,2,NYK Line
76088M,Research Corp Technologies Inc,2,NYK Line
87177E,TV Matsumoto Cable Vision,2,NYK Line
62962J,NTT ME Corp,2,NYK Line
222814,Covad Communications Group Inc,2,NYK Line
00275R,ACCA Networks Co Ltd,2,NYK Line
45086H,Ignite Japan KK,2,NYK Line
00913Q,Air New Zealand Ltd,2,NYK Line
03635M,Ansett Airlines(Ansett Transp),2,NYK Line
909279,United Airlines Inc,2,NYK Line
56090U,Malaysian Airline System Bhd,2,NYK Line
74726M,Qantas Airways Ltd,2,NYK Line
893953,Travelocity.com LP,2,NYK Line
47103H,Japan Air System Co Ltd,2,NYK Line
46631B,JACCS Co Ltd,2,NYK Line
47133T,JAMSS,2,NYK Line
45061E,ITX Corp,2,NYK Line
J57891,Nissho Iwai Corp,2,NYK Line
68916N,Otsuka Shokai Co Ltd,2,NYK Line
23445Z,Daido Life Insurance Co,2,NYK Line
87404V,Taiyo Mutual Life Insurance,2,NYK Line
89229W,Toyo Trust & Banking Co Ltd,2,NYK Line
44921L,IBM Japan Ltd,2,NYK Line
892286,Tomen Corp,2,NYK Line
26871W,EC-One Inc,2,NYK Line
369622,General Electric Capital Corp,2,NYK Line
82456B,Shimizu Bank Ltd,2,NYK Line
88907H,Toho Bank Ltd,2,NYK Line
43358W,Hitachi Software Engineering,2,NYK Line
48638E,Kawasaki Steel Sys Research,2,NYK Line
68396W,Oracle Corp Japan,2,NYK Line
594918,Microsoft Corp,2,NYK Line
05244L,Autobytel Japan,2,NYK Line
J65328,ROHM Co Ltd,2,NYK Line
83569Z,Sony Corp of America,2,NYK Line
47109Y,Japan Satellite Broadcasting,2,NYK Line
65463X,Nippon Television Network Corp,2,NYK Line
27319Q,East Japan Railway Co,2,NYK Line
47110X,Japan Travel Bureau Inc,2,NYK Line
J3871L,Lawson Inc,2,NYK Line
233804,Dai-Ichi Kangyo Bank Ltd,2,NYK Line
456033,Industrial Bank of Japan Ltd,2,NYK Line
803054,SAP AG,2,NYK Line
04339R,Asahi National Broadcasting Co,2,NYK Line
83096K,SKY Perfect Communications Inc,2,NYK Line
925843,JVC,2,NYK Line
50313E,KDDI Corp,2,NYK Line
82502L,Shogakukan Inc,2,NYK Line
12585H,CAC Corp,2,NYK Line
813113,Secom Co Ltd,2,NYK Line
17133Q,Chunghwa Telecom Co Ltd,2,NYK Line
16974N,China Telecom International,2,NYK Line
50063P,Korea Telecom Corp,2,NYK Line
865619,Sumitomo Heavy Industries Ltd,2,NYK Line
824882,Shizuoka Bank Ltd,2,NYK Line
82479V,Shizugin Management Consulting,2,NYK Line
23390I,Daiichi Pharmaceutical Co Ltd,2,NYK Line
15104M,Celester Lexico-Sciences Inc,2,NYK Line
62978X,Need2Buy.Com Inc,2,NYK Line
98154Y,World Peace Industrial Co Ltd,2,NYK Line
00762E,Aeon Credit Service Co Ltd,2,NYK Line
682151,Omron Corp,2,NYK Line
63020F,NTT West Corp,2,NYK Line
67837Y,Okayama Prefecture,2,NYK Line
