source,target,sourceID,targetID,startDate,ego
14,31,38259P,68370R,03/20/07,163.com
32,14,70504P,38259P,03/22/07,163.com
33,14,18450R,38259P,04/16/07,163.com
9,34,G81477,169426,05/17/07,163.com
14,35,38259P,30430V,05/19/07,163.com
36,5,44334L,871503,05/21/07,163.com
14,37,38259P,79466L,05/21/07,163.com
14,9,38259P,G81477,06/11/07,163.com
38,14,65743C,38259P,10/26/07,163.com
11,39,83408W,98742U,11/01/07,163.com
40,14,78656H,38259P,11/21/07,163.com
41,14,88973K,38259P,12/05/07,163.com
14,42,38259P,75525F,01/08/08,163.com
43,14,576879,38259P,01/10/08,163.com
44,14,185385,38259P,01/15/08,163.com
14,45,38259P,J59399,01/24/08,163.com
46,14,654902,38259P,02/12/08,163.com
14,47,38259P,18587X,02/21/08,163.com
9,48,G81477,26852W,02/24/08,163.com
49,14,74834L,38259P,02/28/08,163.com
50,5,40128L,871503,03/10/08,163.com
11,51,83408W,78440P,04/23/08,163.com
52,14,538144,38259P,06/04/08,163.com
53,14,75213A,38259P,07/18/08,163.com
0,54,64110W,09362H,08/15/08,163.com
55,14,63507N,38259P,09/08/08,163.com
56,0,29793L,64110W,09/15/08,163.com
14,57,38259P,892331,10/28/08,163.com
11,58,83408W,17369R,11/19/08,163.com
59,5,042735,871503,12/11/08,163.com
14,60,38259P,76319W,05/20/09,163.com
61,54,75738K,09362H,08/12/09,163.com
62,14,835699,38259P,09/01/09,163.com
63,14,60382C,38259P,09/23/09,163.com
14,64,38259P,78946M,09/23/09,163.com
14,65,38259P,92367P,10/06/09,163.com
5,66,871503,20030N,01/20/10,163.com
62,14,835699,38259P,05/20/10,163.com
14,67,38259P,423012,06/30/11,163.com
68,14,98927J,38259P,12/06/11,163.com
69,14,50653V,38259P,02/21/12,163.com
9,70,G81477,248215,03/12/12,163.com
71,0,49037Q,64110W,05/21/12,163.com
71,72,49037Q,55781L,05/21/12,163.com
0,73,64110W,55781L,05/21/12,163.com
11,74,83408W,44599A,06/21/12,163.com
75,14,414549,38259P,09/18/12,163.com
76,14,819882,38259P,10/29/12,163.com
77,14,037833,38259P,10/29/12,163.com
14,78,38259P,594918,10/29/12,163.com
1,0,917311,001957,02/18/00,AT&T Corp
0,2,001957,12686C,02/24/00,AT&T Corp
0,3,001957,09085W,03/03/00,AT&T Corp
0,4,001957,87656V,03/03/00,AT&T Corp
3,4,09085W,87656V,03/03/00,AT&T Corp
4,5,87656V,49973V,03/31/00,AT&T Corp
0,6,001957,594918,05/11/00,AT&T Corp
7,6,749121,594918,05/17/00,AT&T Corp
8,6,20337Q,594918,05/17/00,AT&T Corp
9,6,887315,594918,05/23/00,AT&T Corp
10,6,64098A,594918,05/23/00,AT&T Corp
6,11,594918,G3788V,05/23/00,AT&T Corp
6,12,594918,45718Y,05/23/00,AT&T Corp
6,13,594918,067846,05/23/00,AT&T Corp
14,6,00310Q,594918,05/23/00,AT&T Corp
15,6,27947A,594918,05/24/00,AT&T Corp
16,0,47110H,001957,06/01/00,AT&T Corp
16,17,47110H,111021,06/01/00,AT&T Corp
0,18,001957,111021,06/01/00,AT&T Corp
6,19,594918,87938V,06/05/00,AT&T Corp
20,6,40208V,594918,06/05/00,AT&T Corp
21,6,126830,594918,06/06/00,AT&T Corp
22,6,48265R,594918,06/06/00,AT&T Corp
23,6,17275R,594918,06/06/00,AT&T Corp
24,6,804098,594918,06/07/00,AT&T Corp
25,6,50196Y,594918,06/14/00,AT&T Corp
6,26,594918,796050,06/14/00,AT&T Corp
27,18,88095Y,111021,06/15/00,AT&T Corp
18,28,111021,92555W,06/15/00,AT&T Corp
18,29,111021,92555Y,06/15/00,AT&T Corp
30,6,433578,594918,06/15/00,AT&T Corp
18,31,111021,03349V,06/22/00,AT&T Corp
32,6,545735,594918,06/23/00,AT&T Corp
33,16,889144,47110H,06/27/00,AT&T Corp
34,16,12416L,47110H,06/27/00,AT&T Corp
35,16,227686,47110H,06/27/00,AT&T Corp
36,16,37922L,47110H,06/27/00,AT&T Corp
37,16,50291L,47110H,06/27/00,AT&T Corp
38,16,23559R,47110H,06/27/00,AT&T Corp
39,16,88915L,47110H,06/27/00,AT&T Corp
16,40,47110H,62869P,06/27/00,AT&T Corp
41,6,12449M,594918,06/28/00,AT&T Corp
42,6,204493,594918,06/28/00,AT&T Corp
43,6,81797V,594918,06/30/00,AT&T Corp
44,16,89486M,47110H,07/11/00,AT&T Corp
45,16,65413N,47110H,07/11/00,AT&T Corp
34,16,12416L,47110H,07/11/00,AT&T Corp
46,16,629050,47110H,07/11/00,AT&T Corp
16,47,47110H,576879,07/11/00,AT&T Corp
16,48,47110H,46059T,07/11/00,AT&T Corp
6,49,594918,891493,07/11/00,AT&T Corp
18,50,111021,91119N,07/16/00,AT&T Corp
6,51,594918,60756J,07/20/00,AT&T Corp
6,52,594918,62853H,08/02/00,AT&T Corp
0,53,001957,428236,08/03/00,AT&T Corp
16,54,47110H,043385,08/03/00,AT&T Corp
16,31,47110H,03349V,08/03/00,AT&T Corp
16,47,47110H,576879,08/03/00,AT&T Corp
16,55,47110H,82491R,08/03/00,AT&T Corp
56,1,22945Q,917311,08/08/00,AT&T Corp
53,57,428236,86326X,08/24/00,AT&T Corp
53,58,428236,803054,08/24/00,AT&T Corp
59,53,03662Q,428236,08/28/00,AT&T Corp
60,6,28411Q,594918,09/05/00,AT&T Corp
42,6,204493,594918,09/07/00,AT&T Corp
61,6,458140,594918,09/07/00,AT&T Corp
62,6,456788,594918,09/14/00,AT&T Corp
63,6,233806,594918,09/19/00,AT&T Corp
64,6,J12075,594918,09/19/00,AT&T Corp
65,6,18051M,594918,09/19/00,AT&T Corp
66,6,606827,594918,09/19/00,AT&T Corp
67,6,00956T,594918,09/19/00,AT&T Corp
68,6,98387R,594918,09/19/00,AT&T Corp
53,69,428236,90339C,09/19/00,AT&T Corp
53,70,428236,84776T,09/20/00,AT&T Corp
71,6,359590,594918,09/21/00,AT&T Corp
72,6,03343L,594918,09/21/00,AT&T Corp
73,6,053499,594918,09/21/00,AT&T Corp
74,6,459200,594918,09/21/00,AT&T Corp
75,6,41068W,594918,09/21/00,AT&T Corp
76,6,91860J,594918,09/22/00,AT&T Corp
77,53,04314L,428236,09/26/00,AT&T Corp
78,6,204912,594918,09/26/00,AT&T Corp
6,79,594918,09347M,09/28/00,AT&T Corp
80,53,74051A,428236,10/02/00,AT&T Corp
53,81,428236,44879Y,10/02/00,AT&T Corp
82,16,654619,47110H,10/03/00,AT&T Corp
16,83,47110H,42824J,10/03/00,AT&T Corp
16,84,47110H,27319Q,10/03/00,AT&T Corp
18,85,111021,92491L,10/04/00,AT&T Corp
46,53,629050,428236,10/06/00,AT&T Corp
53,86,428236,90293P,10/10/00,AT&T Corp
53,87,428236,669937,10/10/00,AT&T Corp
53,88,428236,82634X,10/10/00,AT&T Corp
89,18,02263A,111021,10/11/00,AT&T Corp
90,6,200693,594918,10/17/00,AT&T Corp
91,6,233804,594918,10/17/00,AT&T Corp
92,6,359552,594918,10/17/00,AT&T Corp
93,6,456033,594918,10/17/00,AT&T Corp
58,6,803054,594918,10/17/00,AT&T Corp
6,34,594918,12416L,10/17/00,AT&T Corp
89,18,02263A,111021,10/20/00,AT&T Corp
94,6,290140,594918,10/24/00,AT&T Corp
95,6,286045,594918,10/25/00,AT&T Corp
96,6,49712K,594918,11/01/00,AT&T Corp
97,6,48190R,594918,11/13/00,AT&T Corp
1,98,917311,00808V,11/14/00,AT&T Corp
1,6,917311,594918,11/14/00,AT&T Corp
18,99,111021,228227,11/16/00,AT&T Corp
0,100,001957,74786P,11/21/00,AT&T Corp
101,0,03018H,001957,11/28/00,AT&T Corp
53,102,428236,87350Z,11/29/00,AT&T Corp
53,103,428236,87352W,11/29/00,AT&T Corp
6,104,594918,90211F,11/30/00,AT&T Corp
6,105,594918,94401Z,11/30/00,AT&T Corp
106,6,171605,594918,11/30/00,AT&T Corp
53,107,428236,69484M,12/02/00,AT&T Corp
108,0,81986X,001957,12/05/00,AT&T Corp
108,109,81986X,81926A,12/05/00,AT&T Corp
0,110,001957,81926A,12/05/00,AT&T Corp
111,6,18681D,594918,12/05/00,AT&T Corp
6,112,594918,73750N,12/06/00,AT&T Corp
113,18,45346E,111021,12/06/00,AT&T Corp
47,6,576879,594918,12/14/00,AT&T Corp
114,6,57687M,594918,12/15/00,AT&T Corp
6,115,594918,53579C,12/15/00,AT&T Corp
6,116,594918,59195F,12/15/00,AT&T Corp
117,53,J59399,428236,12/19/00,AT&T Corp
53,83,428236,42824J,12/19/00,AT&T Corp
118,6,23276H,594918,12/19/00,AT&T Corp
6,119,594918,40539T,12/22/00,AT&T Corp
120,6,92335P,594918,12/27/00,AT&T Corp
121,6,855244,594918,01/05/01,AT&T Corp
122,53,04524Y,428236,01/05/01,AT&T Corp
123,53,76663X,428236,01/05/01,AT&T Corp
124,6,46058H,594918,01/05/01,AT&T Corp
125,53,16941M,428236,01/11/01,AT&T Corp
126,6,909214,594918,01/12/01,AT&T Corp
6,127,594918,247025,01/12/01,AT&T Corp
128,53,98413B,428236,01/16/01,AT&T Corp
129,6,89145C,594918,02/02/01,AT&T Corp
130,53,68410V,428236,02/16/01,AT&T Corp
131,6,678492,594918,02/22/01,AT&T Corp
53,132,428236,05768H,03/11/01,AT&T Corp
6,133,594918,278642,03/12/01,AT&T Corp
16,134,47110H,65390Y,03/14/01,AT&T Corp
16,135,47110H,01865Z,03/14/01,AT&T Corp
110,136,81926A,14037N,03/16/01,AT&T Corp
137,53,013904,428236,03/18/01,AT&T Corp
137,6,013904,594918,03/18/01,AT&T Corp
53,138,428236,83097J,03/18/01,AT&T Corp
53,6,428236,594918,03/18/01,AT&T Corp
138,6,83097J,594918,03/18/01,AT&T Corp
6,139,594918,82629L,03/22/01,AT&T Corp
6,140,594918,80908F,03/25/01,AT&T Corp
6,141,594918,83144W,03/29/01,AT&T Corp
6,34,594918,12416L,03/29/01,AT&T Corp
142,6,717081,594918,03/29/01,AT&T Corp
6,74,594918,459200,03/29/01,AT&T Corp
6,143,594918,81583R,03/30/01,AT&T Corp
6,34,594918,12416L,04/03/01,AT&T Corp
6,24,594918,804098,04/19/01,AT&T Corp
6,144,594918,63506Q,04/23/01,AT&T Corp
6,145,594918,92999T,04/25/01,AT&T Corp
146,0,16886M,001957,04/25/01,AT&T Corp
147,6,064057,594918,04/26/01,AT&T Corp
42,6,204493,594918,04/26/01,AT&T Corp
6,148,594918,007974,04/26/01,AT&T Corp
6,149,594918,G1150G,04/26/01,AT&T Corp
6,150,594918,748341,04/26/01,AT&T Corp
53,151,428236,94768C,05/01/01,AT&T Corp
152,6,091935,594918,05/03/01,AT&T Corp
6,153,594918,87969N,05/08/01,AT&T Corp
16,154,47110H,46678M,05/10/01,AT&T Corp
16,155,47110H,87932P,05/10/01,AT&T Corp
156,6,01028J,594918,05/10/01,AT&T Corp
0,157,001957,448954,05/10/01,AT&T Corp
158,0,74655A,001957,05/11/01,AT&T Corp
6,159,594918,62913Z,05/11/01,AT&T Corp
6,160,594918,87866N,05/12/01,AT&T Corp
0,18,001957,111021,05/13/01,AT&T Corp
53,161,428236,67622M,05/14/01,AT&T Corp
162,6,50008P,594918,05/14/01,AT&T Corp
163,6,82502L,594918,05/14/01,AT&T Corp
164,6,35958C,594918,05/14/01,AT&T Corp
165,6,786449,594918,05/14/01,AT&T Corp
166,6,57906A,594918,05/22/01,AT&T Corp
167,6,539830,594918,05/24/01,AT&T Corp
6,168,594918,38372X,05/29/01,AT&T Corp
53,169,428236,74150Z,05/29/01,AT&T Corp
170,53,78440P,428236,06/11/01,AT&T Corp
171,6,53578W,594918,06/12/01,AT&T Corp
172,16,169426,47110H,06/13/01,AT&T Corp
16,173,47110H,67849R,06/29/01,AT&T Corp
61,6,458140,594918,07/03/01,AT&T Corp
174,6,74123L,594918,07/10/01,AT&T Corp
175,6,92343E,594918,07/11/01,AT&T Corp
18,176,111021,45068R,07/11/01,AT&T Corp
18,177,111021,83098E,07/11/01,AT&T Corp
178,53,05302Z,428236,07/16/01,AT&T Corp
179,6,26840K,594918,07/19/01,AT&T Corp
6,180,594918,04296T,07/23/01,AT&T Corp
181,53,29500Q,428236,07/26/01,AT&T Corp
19,53,87938V,428236,07/26/01,AT&T Corp
182,53,371470,428236,07/26/01,AT&T Corp
18,183,111021,14433V,07/31/01,AT&T Corp
18,184,111021,705015,07/31/01,AT&T Corp
53,185,428236,87142T,08/06/01,AT&T Corp
6,186,594918,71818W,08/08/01,AT&T Corp
0,187,001957,23453H,08/08/01,AT&T Corp
188,110,44937K,81926A,08/09/01,AT&T Corp
0,189,001957,254687,08/09/01,AT&T Corp
0,190,001957,162813,08/14/01,AT&T Corp
190,191,162813,694032,08/14/01,AT&T Corp
190,192,162813,78387G,08/14/01,AT&T Corp
190,193,162813,269246,08/14/01,AT&T Corp
190,194,162813,060505,08/14/01,AT&T Corp
190,195,162813,812387,08/14/01,AT&T Corp
190,196,162813,36225X,08/14/01,AT&T Corp
190,197,162813,29440K,08/14/01,AT&T Corp
198,190,02589F,162813,08/14/01,AT&T Corp
199,190,18175J,162813,08/14/01,AT&T Corp
190,200,162813,23787P,08/14/01,AT&T Corp
190,201,162813,91179Y,08/14/01,AT&T Corp
202,190,63679Q,162813,08/14/01,AT&T Corp
203,190,84478C,162813,08/14/01,AT&T Corp
204,190,097924,162813,08/14/01,AT&T Corp
190,205,162813,48002E,08/14/01,AT&T Corp
53,206,428236,97651M,08/23/01,AT&T Corp
189,207,254687,35138T,09/05/01,AT&T Corp
53,208,428236,63243L,09/10/01,AT&T Corp
209,53,760975,428236,09/11/01,AT&T Corp
210,53,29850A,428236,09/18/01,AT&T Corp
16,46,47110H,629050,09/19/01,AT&T Corp
6,211,594918,87885T,09/20/01,AT&T Corp
212,6,518129,594918,10/04/01,AT&T Corp
53,213,428236,78335Q,10/15/01,AT&T Corp
46,6,629050,594918,10/16/01,AT&T Corp
148,6,007974,594918,10/16/01,AT&T Corp
46,6,629050,594918,10/17/01,AT&T Corp
214,6,41155X,594918,10/17/01,AT&T Corp
6,26,594918,796050,10/18/01,AT&T Corp
6,215,594918,81945H,10/19/01,AT&T Corp
216,6,05697F,594918,10/23/01,AT&T Corp
18,217,111021,Y3121G,10/29/01,AT&T Corp
6,218,594918,826197,10/30/01,AT&T Corp
18,219,111021,75128C,11/07/01,AT&T Corp
110,220,81926A,81921P,11/13/01,AT&T Corp
221,53,285039,428236,11/15/01,AT&T Corp
222,53,35063H,428236,12/07/01,AT&T Corp
223,6,86164E,594918,12/21/01,AT&T Corp
224,6,99023M,594918,12/21/01,AT&T Corp
225,6,48268K,594918,12/24/01,AT&T Corp
226,0,74074L,001957,01/03/02,AT&T Corp
227,189,24902Q,254687,01/15/02,AT&T Corp
189,228,254687,88898A,01/15/02,AT&T Corp
6,229,594918,05383C,01/16/02,AT&T Corp
0,230,001957,298412,01/17/02,AT&T Corp
6,223,594918,86164E,01/17/02,AT&T Corp
6,231,594918,07714W,01/17/02,AT&T Corp
6,232,594918,16971F,01/24/02,AT&T Corp
6,233,594918,99025E,02/01/02,AT&T Corp
234,6,84764M,594918,02/05/02,AT&T Corp
189,235,254687,14043Q,02/05/02,AT&T Corp
236,6,03615J,594918,02/07/02,AT&T Corp
6,237,594918,294821,02/08/02,AT&T Corp
6,238,594918,654902,02/08/02,AT&T Corp
61,6,458140,594918,02/19/02,AT&T Corp
53,239,428236,44443R,03/04/02,AT&T Corp
190,240,162813,33593E,03/05/02,AT&T Corp
241,6,25186X,594918,03/13/02,AT&T Corp
16,7,47110H,749121,03/28/02,AT&T Corp
230,242,298412,92510L,04/08/02,AT&T Corp
243,6,00971T,594918,04/10/02,AT&T Corp
21,6,126830,594918,04/10/02,AT&T Corp
6,244,594918,82004N,04/11/02,AT&T Corp
53,245,428236,25405R,04/26/02,AT&T Corp
47,16,576879,47110H,05/03/02,AT&T Corp
246,16,50313E,47110H,05/03/02,AT&T Corp
16,46,47110H,629050,05/03/02,AT&T Corp
6,247,594918,83195C,05/13/02,AT&T Corp
6,248,594918,92367P,05/23/02,AT&T Corp
6,249,594918,83527A,05/28/02,AT&T Corp
250,6,82315R,594918,05/29/02,AT&T Corp
251,6,92722K,594918,05/29/02,AT&T Corp
252,189,06423A,254687,06/04/02,AT&T Corp
253,189,92826V,254687,06/04/02,AT&T Corp
73,226,053499,74074L,06/12/02,AT&T Corp
6,254,594918,82929R,06/18/02,AT&T Corp
255,6,52475J,594918,06/27/02,AT&T Corp
256,6,25364X,594918,07/01/02,AT&T Corp
257,6,38212Q,594918,07/12/02,AT&T Corp
0,258,001957,866810,07/17/02,AT&T Corp
6,259,594918,00209A,07/31/02,AT&T Corp
53,260,428236,46039P,07/31/02,AT&T Corp
226,261,74074L,42259T,08/27/02,AT&T Corp
58,53,803054,428236,09/04/02,AT&T Corp
262,6,94848Z,594918,09/06/02,AT&T Corp
263,258,83627P,866810,09/10/02,AT&T Corp
264,258,293848,866810,09/19/02,AT&T Corp
258,62,866810,456788,09/19/02,AT&T Corp
258,265,866810,45614H,09/23/02,AT&T Corp
6,266,594918,461142,10/07/02,AT&T Corp
267,6,749719,594918,10/08/02,AT&T Corp
74,6,459200,594918,10/08/02,AT&T Corp
268,258,41174Y,866810,10/09/02,AT&T Corp
269,258,68389X,866810,10/09/02,AT&T Corp
270,53,22674V,428236,10/11/02,AT&T Corp
271,6,826170,594918,10/21/02,AT&T Corp
189,6,254687,594918,10/24/02,AT&T Corp
272,6,62461P,594918,10/30/02,AT&T Corp
226,273,74074L,42185X,10/31/02,AT&T Corp
6,274,594918,72581R,11/05/02,AT&T Corp
6,275,594918,05577E,11/06/02,AT&T Corp
6,26,594918,796050,11/12/02,AT&T Corp
53,276,428236,72531T,11/14/02,AT&T Corp
6,277,594918,637640,11/19/02,AT&T Corp
258,278,866810,549463,11/25/02,AT&T Corp
53,279,428236,00892H,01/02/03,AT&T Corp
280,6,456251,594918,01/09/03,AT&T Corp
110,281,81926A,30663A,01/16/03,AT&T Corp
110,282,81926A,87451F,01/16/03,AT&T Corp
53,283,428236,81181K,01/20/03,AT&T Corp
258,284,866810,98470P,01/21/03,AT&T Corp
258,98,866810,00808V,02/06/03,AT&T Corp
285,53,14146F,428236,02/10/03,AT&T Corp
258,286,866810,86747Z,02/21/03,AT&T Corp
287,6,000375,594918,03/03/03,AT&T Corp
149,6,G1150G,594918,03/03/03,AT&T Corp
61,6,458140,594918,03/03/03,AT&T Corp
6,288,594918,20580T,03/17/03,AT&T Corp
289,6,79610J,594918,03/17/03,AT&T Corp
6,290,594918,61684V,03/17/03,AT&T Corp
6,291,594918,697154,03/17/03,AT&T Corp
258,292,866810,45706Z,03/19/03,AT&T Corp
293,0,826170,001957,04/08/03,AT&T Corp
258,294,866810,97729T,04/10/03,AT&T Corp
295,53,742718,428236,04/11/03,AT&T Corp
258,296,866810,871503,04/14/03,AT&T Corp
297,6,555904,594918,04/23/03,AT&T Corp
298,6,05247V,594918,04/28/03,AT&T Corp
299,6,87322N,594918,04/28/03,AT&T Corp
300,53,926720,428236,05/06/03,AT&T Corp
301,6,05389W,594918,05/12/03,AT&T Corp
302,6,556162,594918,05/13/03,AT&T Corp
303,258,756577,866810,05/20/03,AT&T Corp
53,304,428236,23830J,05/21/03,AT&T Corp
305,6,28606R,594918,05/28/03,AT&T Corp
306,53,68383A,428236,06/02/03,AT&T Corp
307,6,50037Z,594918,06/04/03,AT&T Corp
307,53,50037Z,428236,06/04/03,AT&T Corp
6,61,594918,458140,06/04/03,AT&T Corp
6,53,594918,428236,06/04/03,AT&T Corp
61,53,458140,428236,06/04/03,AT&T Corp
308,6,225606,594918,06/04/03,AT&T Corp
258,61,866810,458140,06/09/03,AT&T Corp
309,258,008190,866810,06/11/03,AT&T Corp
310,6,078149,594918,06/16/03,AT&T Corp
53,311,428236,87133N,06/17/03,AT&T Corp
312,258,88512L,866810,06/17/03,AT&T Corp
313,6,58540P,594918,06/19/03,AT&T Corp
53,314,428236,64148K,06/19/03,AT&T Corp
6,315,594918,75146V,06/24/03,AT&T Corp
316,258,64120L,866810,06/24/03,AT&T Corp
317,53,49942F,428236,06/24/03,AT&T Corp
318,6,736126,594918,06/24/03,AT&T Corp
258,319,866810,94362M,07/09/03,AT&T Corp
258,320,866810,10918V,07/09/03,AT&T Corp
321,0,92659G,001957,07/10/03,AT&T Corp
322,258,78548J,866810,08/02/03,AT&T Corp
323,6,001941,594918,08/14/03,AT&T Corp
324,53,09060C,428236,08/20/03,AT&T Corp
325,6,98974Y,594918,09/04/03,AT&T Corp
326,53,68563C,428236,09/08/03,AT&T Corp
258,309,866810,008190,09/10/03,AT&T Corp
327,6,61168P,594918,09/23/03,AT&T Corp
6,225,594918,48268K,09/25/03,AT&T Corp
328,258,16945R,866810,09/26/03,AT&T Corp
258,329,866810,07778F,09/26/03,AT&T Corp
6,330,594918,97750J,09/29/03,AT&T Corp
331,258,92992A,866810,10/01/03,AT&T Corp
332,6,93048L,594918,10/02/03,AT&T Corp
333,6,052769,594918,10/07/03,AT&T Corp
334,6,74387X,594918,10/07/03,AT&T Corp
6,335,594918,10948Z,10/07/03,AT&T Corp
336,53,007525,428236,10/07/03,AT&T Corp
337,6,75984M,594918,10/09/03,AT&T Corp
189,53,254687,428236,10/10/03,AT&T Corp
338,6,92857W,594918,10/13/03,AT&T Corp
339,6,04523Q,594918,10/16/03,AT&T Corp
340,6,461204,594918,10/21/03,AT&T Corp
53,341,428236,68363X,10/27/03,AT&T Corp
258,342,866810,39945C,10/28/03,AT&T Corp
343,6,38259P,594918,10/31/03,AT&T Corp
344,6,279765,594918,11/05/03,AT&T Corp
345,258,073325,866810,11/10/03,AT&T Corp
346,258,256159,866810,11/10/03,AT&T Corp
347,258,72940Q,866810,11/10/03,AT&T Corp
348,6,89443X,594918,11/10/03,AT&T Corp
258,349,866810,007903,11/17/03,AT&T Corp
258,350,866810,871130,12/15/03,AT&T Corp
351,6,278856,594918,12/18/03,AT&T Corp
258,352,866810,565011,01/07/04,AT&T Corp
353,53,037833,428236,01/08/04,AT&T Corp
278,258,549463,866810,01/12/04,AT&T Corp
354,258,97314K,866810,01/12/04,AT&T Corp
258,355,866810,76128Q,01/12/04,AT&T Corp
356,189,20030N,254687,02/11/04,AT&T Corp
357,6,25393S,594918,02/17/04,AT&T Corp
358,6,988918,594918,02/17/04,AT&T Corp
321,359,92659G,04414V,02/19/04,AT&T Corp
360,6,280599,594918,02/19/04,AT&T Corp
258,361,866810,03782U,02/23/04,AT&T Corp
175,258,92343E,866810,02/25/04,AT&T Corp
362,53,73189R,428236,02/26/04,AT&T Corp
363,258,23954P,866810,03/08/04,AT&T Corp
258,364,866810,45304F,03/31/04,AT&T Corp
365,6,46492Q,594918,04/05/04,AT&T Corp
366,53,805423,428236,04/19/04,AT&T Corp
6,367,594918,46612K,04/26/04,AT&T Corp
368,6,879403,594918,04/26/04,AT&T Corp
218,6,826197,594918,05/03/04,AT&T Corp
53,275,428236,05577E,05/04/04,AT&T Corp
369,6,98581R,594918,05/10/04,AT&T Corp
58,6,803054,594918,05/12/04,AT&T Corp
370,6,552691,594918,05/17/04,AT&T Corp
371,6,074002,594918,05/17/04,AT&T Corp
372,6,125891,594918,05/24/04,AT&T Corp
373,0,G1150G,001957,05/24/04,AT&T Corp
258,71,866810,359590,06/01/04,AT&T Corp
258,218,866810,826197,06/01/04,AT&T Corp
374,6,861012,594918,06/08/04,AT&T Corp
375,258,59137W,866810,06/14/04,AT&T Corp
376,53,27887E,428236,06/15/04,AT&T Corp
376,6,27887E,594918,06/15/04,AT&T Corp
53,6,428236,594918,06/15/04,AT&T Corp
6,71,594918,359590,06/28/04,AT&T Corp
6,377,594918,315621,07/15/04,AT&T Corp
378,258,002458,866810,07/21/04,AT&T Corp
53,379,428236,80872F,07/23/04,AT&T Corp
380,189,83634C,254687,08/09/04,AT&T Corp
381,258,449144,866810,08/31/04,AT&T Corp
6,382,594918,73172K,09/14/04,AT&T Corp
383,6,51569P,594918,11/10/04,AT&T Corp
6,62,594918,456788,11/15/04,AT&T Corp
