size,startDate,ego,id
119,12/05/00,AT&T Corp,001957
120,12/05/00,AT&T Corp,001957
121,12/05/00,AT&T Corp,001957
122,12/06/00,AT&T Corp,001957
123,12/06/00,AT&T Corp,001957
124,12/14/00,AT&T Corp,001957
125,12/15/00,AT&T Corp,001957
126,12/15/00,AT&T Corp,001957
127,12/15/00,AT&T Corp,001957
128,12/19/00,AT&T Corp,001957
129,12/19/00,AT&T Corp,001957
130,12/19/00,AT&T Corp,001957
131,12/22/00,AT&T Corp,001957
132,12/27/00,AT&T Corp,001957
133,01/05/01,AT&T Corp,001957
134,01/05/01,AT&T Corp,001957
135,01/05/01,AT&T Corp,001957
136,01/05/01,AT&T Corp,001957
137,01/11/01,AT&T Corp,001957
138,01/12/01,AT&T Corp,001957
139,01/12/01,AT&T Corp,001957
140,01/16/01,AT&T Corp,001957
141,02/02/01,AT&T Corp,001957
142,02/16/01,AT&T Corp,001957
143,02/22/01,AT&T Corp,001957
144,03/11/01,AT&T Corp,001957
145,03/12/01,AT&T Corp,001957
146,03/14/01,AT&T Corp,001957
147,03/14/01,AT&T Corp,001957
148,03/16/01,AT&T Corp,001957
149,03/18/01,AT&T Corp,001957
150,03/18/01,AT&T Corp,001957
151,03/18/01,AT&T Corp,001957
152,03/18/01,AT&T Corp,001957
153,03/18/01,AT&T Corp,001957
154,03/22/01,AT&T Corp,001957
155,03/25/01,AT&T Corp,001957
156,03/29/01,AT&T Corp,001957
157,03/29/01,AT&T Corp,001957
158,03/29/01,AT&T Corp,001957
159,03/29/01,AT&T Corp,001957
160,03/30/01,AT&T Corp,001957
161,04/03/01,AT&T Corp,001957
162,04/19/01,AT&T Corp,001957
163,04/23/01,AT&T Corp,001957
164,04/25/01,AT&T Corp,001957
165,04/25/01,AT&T Corp,001957
166,04/26/01,AT&T Corp,001957
167,04/26/01,AT&T Corp,001957
168,04/26/01,AT&T Corp,001957
169,04/26/01,AT&T Corp,001957
170,04/26/01,AT&T Corp,001957
171,05/01/01,AT&T Corp,001957
172,05/03/01,AT&T Corp,001957
173,05/08/01,AT&T Corp,001957
174,05/10/01,AT&T Corp,001957
175,05/10/01,AT&T Corp,001957
176,05/10/01,AT&T Corp,001957
177,05/10/01,AT&T Corp,001957
178,05/11/01,AT&T Corp,001957
179,05/11/01,AT&T Corp,001957
180,05/12/01,AT&T Corp,001957
181,05/13/01,AT&T Corp,001957
182,05/14/01,AT&T Corp,001957
183,05/14/01,AT&T Corp,001957
184,05/14/01,AT&T Corp,001957
185,05/14/01,AT&T Corp,001957
186,05/14/01,AT&T Corp,001957
187,05/22/01,AT&T Corp,001957
188,05/24/01,AT&T Corp,001957
189,05/29/01,AT&T Corp,001957
190,05/29/01,AT&T Corp,001957
191,06/11/01,AT&T Corp,001957
192,06/12/01,AT&T Corp,001957
193,06/13/01,AT&T Corp,001957
194,06/29/01,AT&T Corp,001957
195,07/03/01,AT&T Corp,001957
196,07/10/01,AT&T Corp,001957
197,07/11/01,AT&T Corp,001957
198,07/11/01,AT&T Corp,001957
199,07/11/01,AT&T Corp,001957
200,07/16/01,AT&T Corp,001957
201,07/19/01,AT&T Corp,001957
202,07/23/01,AT&T Corp,001957
203,07/26/01,AT&T Corp,001957
204,07/26/01,AT&T Corp,001957
205,07/26/01,AT&T Corp,001957
206,07/31/01,AT&T Corp,001957
207,07/31/01,AT&T Corp,001957
208,08/06/01,AT&T Corp,001957
209,08/08/01,AT&T Corp,001957
210,08/08/01,AT&T Corp,001957
211,08/09/01,AT&T Corp,001957
212,08/09/01,AT&T Corp,001957
213,08/14/01,AT&T Corp,001957
214,08/14/01,AT&T Corp,001957
215,08/14/01,AT&T Corp,001957
216,08/14/01,AT&T Corp,001957
217,08/14/01,AT&T Corp,001957
218,08/14/01,AT&T Corp,001957
219,08/14/01,AT&T Corp,001957
220,08/14/01,AT&T Corp,001957
221,08/14/01,AT&T Corp,001957
222,08/14/01,AT&T Corp,001957
223,08/14/01,AT&T Corp,001957
224,08/14/01,AT&T Corp,001957
225,08/14/01,AT&T Corp,001957
226,08/14/01,AT&T Corp,001957
227,08/14/01,AT&T Corp,001957
228,08/14/01,AT&T Corp,001957
229,08/23/01,AT&T Corp,001957
230,09/05/01,AT&T Corp,001957
231,09/10/01,AT&T Corp,001957
232,09/11/01,AT&T Corp,001957
233,09/18/01,AT&T Corp,001957
234,09/19/01,AT&T Corp,001957
235,09/20/01,AT&T Corp,001957
236,10/04/01,AT&T Corp,001957
237,10/15/01,AT&T Corp,001957
238,10/16/01,AT&T Corp,001957
239,10/16/01,AT&T Corp,001957
240,10/17/01,AT&T Corp,001957
241,10/17/01,AT&T Corp,001957
242,10/18/01,AT&T Corp,001957
243,10/19/01,AT&T Corp,001957
244,10/23/01,AT&T Corp,001957
245,10/29/01,AT&T Corp,001957
246,10/30/01,AT&T Corp,001957
247,11/07/01,AT&T Corp,001957
248,11/13/01,AT&T Corp,001957
249,11/15/01,AT&T Corp,001957
250,12/07/01,AT&T Corp,001957
251,12/21/01,AT&T Corp,001957
252,12/21/01,AT&T Corp,001957
253,12/24/01,AT&T Corp,001957
254,01/03/02,AT&T Corp,001957
255,01/15/02,AT&T Corp,001957
256,01/15/02,AT&T Corp,001957
257,01/16/02,AT&T Corp,001957
258,01/17/02,AT&T Corp,001957
259,01/17/02,AT&T Corp,001957
260,01/17/02,AT&T Corp,001957
261,01/24/02,AT&T Corp,001957
262,02/01/02,AT&T Corp,001957
263,02/05/02,AT&T Corp,001957
264,02/05/02,AT&T Corp,001957
265,02/07/02,AT&T Corp,001957
266,02/08/02,AT&T Corp,001957
267,02/08/02,AT&T Corp,001957
268,02/19/02,AT&T Corp,001957
269,03/04/02,AT&T Corp,001957
270,03/05/02,AT&T Corp,001957
271,03/13/02,AT&T Corp,001957
272,03/28/02,AT&T Corp,001957
273,04/08/02,AT&T Corp,001957
274,04/10/02,AT&T Corp,001957
275,04/10/02,AT&T Corp,001957
276,04/11/02,AT&T Corp,001957
277,04/26/02,AT&T Corp,001957
278,05/03/02,AT&T Corp,001957
279,05/03/02,AT&T Corp,001957
280,05/03/02,AT&T Corp,001957
281,05/13/02,AT&T Corp,001957
282,05/23/02,AT&T Corp,001957
283,05/28/02,AT&T Corp,001957
284,05/29/02,AT&T Corp,001957
285,05/29/02,AT&T Corp,001957
286,06/04/02,AT&T Corp,001957
287,06/04/02,AT&T Corp,001957
288,06/12/02,AT&T Corp,001957
289,06/18/02,AT&T Corp,001957
290,06/27/02,AT&T Corp,001957
291,07/01/02,AT&T Corp,001957
292,07/12/02,AT&T Corp,001957
293,07/17/02,AT&T Corp,001957
294,07/31/02,AT&T Corp,001957
295,07/31/02,AT&T Corp,001957
296,08/27/02,AT&T Corp,001957
297,09/04/02,AT&T Corp,001957
298,09/06/02,AT&T Corp,001957
299,09/10/02,AT&T Corp,001957
300,09/19/02,AT&T Corp,001957
301,09/19/02,AT&T Corp,001957
302,09/23/02,AT&T Corp,001957
303,10/07/02,AT&T Corp,001957
304,10/08/02,AT&T Corp,001957
305,10/08/02,AT&T Corp,001957
306,10/09/02,AT&T Corp,001957
307,10/09/02,AT&T Corp,001957
308,10/11/02,AT&T Corp,001957
309,10/21/02,AT&T Corp,001957
310,10/24/02,AT&T Corp,001957
311,10/30/02,AT&T Corp,001957
312,10/31/02,AT&T Corp,001957
313,11/05/02,AT&T Corp,001957
314,11/06/02,AT&T Corp,001957
315,11/12/02,AT&T Corp,001957
316,11/14/02,AT&T Corp,001957
317,11/19/02,AT&T Corp,001957
318,11/25/02,AT&T Corp,001957
319,01/02/03,AT&T Corp,001957
320,01/09/03,AT&T Corp,001957
321,01/16/03,AT&T Corp,001957
322,01/16/03,AT&T Corp,001957
323,01/20/03,AT&T Corp,001957
324,01/21/03,AT&T Corp,001957
325,02/06/03,AT&T Corp,001957
326,02/10/03,AT&T Corp,001957
327,02/21/03,AT&T Corp,001957
328,03/03/03,AT&T Corp,001957
329,03/03/03,AT&T Corp,001957
330,03/03/03,AT&T Corp,001957
331,03/17/03,AT&T Corp,001957
332,03/17/03,AT&T Corp,001957
333,03/17/03,AT&T Corp,001957
334,03/17/03,AT&T Corp,001957
335,03/19/03,AT&T Corp,001957
336,04/08/03,AT&T Corp,001957
337,04/10/03,AT&T Corp,001957
338,04/11/03,AT&T Corp,001957
339,04/14/03,AT&T Corp,001957
340,04/23/03,AT&T Corp,001957
341,04/28/03,AT&T Corp,001957
342,04/28/03,AT&T Corp,001957
343,05/06/03,AT&T Corp,001957
344,05/12/03,AT&T Corp,001957
345,05/13/03,AT&T Corp,001957
346,05/20/03,AT&T Corp,001957
347,05/21/03,AT&T Corp,001957
348,05/28/03,AT&T Corp,001957
349,06/02/03,AT&T Corp,001957
350,06/04/03,AT&T Corp,001957
351,06/04/03,AT&T Corp,001957
352,06/04/03,AT&T Corp,001957
353,06/04/03,AT&T Corp,001957
354,06/04/03,AT&T Corp,001957
355,06/04/03,AT&T Corp,001957
356,06/09/03,AT&T Corp,001957
357,06/11/03,AT&T Corp,001957
358,06/16/03,AT&T Corp,001957
359,06/17/03,AT&T Corp,001957
360,06/17/03,AT&T Corp,001957
361,06/19/03,AT&T Corp,001957
362,06/19/03,AT&T Corp,001957
363,06/24/03,AT&T Corp,001957
364,06/24/03,AT&T Corp,001957
365,06/24/03,AT&T Corp,001957
366,06/24/03,AT&T Corp,001957
367,07/09/03,AT&T Corp,001957
368,07/09/03,AT&T Corp,001957
369,07/10/03,AT&T Corp,001957
370,08/02/03,AT&T Corp,001957
371,08/14/03,AT&T Corp,001957
372,08/20/03,AT&T Corp,001957
373,09/04/03,AT&T Corp,001957
374,09/08/03,AT&T Corp,001957
375,09/10/03,AT&T Corp,001957
376,09/23/03,AT&T Corp,001957
377,09/25/03,AT&T Corp,001957
378,09/26/03,AT&T Corp,001957
379,09/26/03,AT&T Corp,001957
380,09/29/03,AT&T Corp,001957
381,10/01/03,AT&T Corp,001957
382,10/02/03,AT&T Corp,001957
383,10/07/03,AT&T Corp,001957
384,10/07/03,AT&T Corp,001957
385,10/07/03,AT&T Corp,001957
386,10/07/03,AT&T Corp,001957
387,10/09/03,AT&T Corp,001957
388,10/10/03,AT&T Corp,001957
389,10/13/03,AT&T Corp,001957
390,10/16/03,AT&T Corp,001957
391,10/21/03,AT&T Corp,001957
392,10/27/03,AT&T Corp,001957
393,10/28/03,AT&T Corp,001957
394,10/31/03,AT&T Corp,001957
395,11/05/03,AT&T Corp,001957
396,11/10/03,AT&T Corp,001957
397,11/10/03,AT&T Corp,001957
398,11/10/03,AT&T Corp,001957
399,11/10/03,AT&T Corp,001957
400,11/17/03,AT&T Corp,001957
401,12/15/03,AT&T Corp,001957
402,12/18/03,AT&T Corp,001957
403,01/07/04,AT&T Corp,001957
404,01/08/04,AT&T Corp,001957
405,01/12/04,AT&T Corp,001957
406,01/12/04,AT&T Corp,001957
407,01/12/04,AT&T Corp,001957
408,02/11/04,AT&T Corp,001957
409,02/17/04,AT&T Corp,001957
410,02/17/04,AT&T Corp,001957
411,02/19/04,AT&T Corp,001957
412,02/19/04,AT&T Corp,001957
413,02/23/04,AT&T Corp,001957
414,02/25/04,AT&T Corp,001957
415,02/26/04,AT&T Corp,001957
416,03/08/04,AT&T Corp,001957
417,03/31/04,AT&T Corp,001957
418,04/05/04,AT&T Corp,001957
419,04/19/04,AT&T Corp,001957
420,04/26/04,AT&T Corp,001957
421,04/26/04,AT&T Corp,001957
422,05/03/04,AT&T Corp,001957
423,05/04/04,AT&T Corp,001957
424,05/10/04,AT&T Corp,001957
425,05/12/04,AT&T Corp,001957
426,05/17/04,AT&T Corp,001957
427,05/17/04,AT&T Corp,001957
428,05/24/04,AT&T Corp,001957
429,05/24/04,AT&T Corp,001957
430,06/01/04,AT&T Corp,001957
431,06/01/04,AT&T Corp,001957
432,06/08/04,AT&T Corp,001957
433,06/14/04,AT&T Corp,001957
434,06/15/04,AT&T Corp,001957
435,06/15/04,AT&T Corp,001957
436,06/15/04,AT&T Corp,001957
437,06/28/04,AT&T Corp,001957
438,07/15/04,AT&T Corp,001957
439,07/21/04,AT&T Corp,001957
440,07/23/04,AT&T Corp,001957
441,08/09/04,AT&T Corp,001957
442,08/31/04,AT&T Corp,001957
443,09/14/04,AT&T Corp,001957
444,11/10/04,AT&T Corp,001957
445,11/15/04,AT&T Corp,001957
446,11/17/04,AT&T Corp,001957
447,12/16/04,AT&T Corp,001957
448,12/28/04,AT&T Corp,001957
449,12/28/04,AT&T Corp,001957
450,01/11/05,AT&T Corp,001957
451,01/12/05,AT&T Corp,001957
452,01/18/05,AT&T Corp,001957
453,01/19/05,AT&T Corp,001957
454,02/02/05,AT&T Corp,001957
455,02/08/05,AT&T Corp,001957
456,02/15/05,AT&T Corp,001957
457,02/15/05,AT&T Corp,001957
458,03/01/05,AT&T Corp,001957
459,03/28/05,AT&T Corp,001957
460,04/19/05,AT&T Corp,001957
461,04/19/05,AT&T Corp,001957
462,04/26/05,AT&T Corp,001957
463,04/26/05,AT&T Corp,001957
464,05/04/05,AT&T Corp,001957
465,05/09/05,AT&T Corp,001957
466,05/11/05,AT&T Corp,001957
467,05/12/05,AT&T Corp,001957
468,05/18/05,AT&T Corp,001957
469,05/18/05,AT&T Corp,001957
470,05/20/05,AT&T Corp,001957
471,05/26/05,AT&T Corp,001957
472,05/29/05,AT&T Corp,001957
473,06/06/05,AT&T Corp,001957
474,06/06/05,AT&T Corp,001957
475,06/06/05,AT&T Corp,001957
476,06/07/05,AT&T Corp,001957
477,06/07/05,AT&T Corp,001957
478,06/08/05,AT&T Corp,001957
479,06/20/05,AT&T Corp,001957
480,06/27/05,AT&T Corp,001957
481,06/30/05,AT&T Corp,001957
482,06/30/05,AT&T Corp,001957
483,06/30/05,AT&T Corp,001957
484,06/30/05,AT&T Corp,001957
485,07/05/05,AT&T Corp,001957
486,07/13/05,AT&T Corp,001957
487,07/14/05,AT&T Corp,001957
488,07/21/05,AT&T Corp,001957
489,08/01/05,AT&T Corp,001957
490,08/08/05,AT&T Corp,001957
491,08/10/05,AT&T Corp,001957
492,08/29/05,AT&T Corp,001957
493,09/07/05,AT&T Corp,001957
494,09/08/05,AT&T Corp,001957
495,09/09/05,AT&T Corp,001957
496,09/13/05,AT&T Corp,001957
497,09/14/05,AT&T Corp,001957
498,09/20/05,AT&T Corp,001957
499,09/20/05,AT&T Corp,001957
500,09/22/05,AT&T Corp,001957
501,10/04/05,AT&T Corp,001957
502,10/17/05,AT&T Corp,001957
503,10/17/05,AT&T Corp,001957
504,10/17/05,AT&T Corp,001957
505,10/17/05,AT&T Corp,001957
506,10/17/05,AT&T Corp,001957
507,10/17/05,AT&T Corp,001957
508,10/17/05,AT&T Corp,001957
509,10/18/05,AT&T Corp,001957
510,10/25/05,AT&T Corp,001957
511,10/26/05,AT&T Corp,001957
512,10/27/05,AT&T Corp,001957
513,10/31/05,AT&T Corp,001957
514,11/02/05,AT&T Corp,001957
515,11/07/05,AT&T Corp,001957
516,11/08/05,AT&T Corp,001957
517,11/15/05,AT&T Corp,001957
518,11/16/05,AT&T Corp,001957
519,11/16/05,AT&T Corp,001957
520,11/21/05,AT&T Corp,001957
521,12/06/05,AT&T Corp,001957
522,12/06/05,AT&T Corp,001957
523,12/06/05,AT&T Corp,001957
524,12/13/05,AT&T Corp,001957
525,12/20/05,AT&T Corp,001957
526,12/29/05,AT&T Corp,001957
527,01/07/06,AT&T Corp,001957
528,02/09/06,AT&T Corp,001957
529,02/09/06,AT&T Corp,001957
530,02/12/06,AT&T Corp,001957
531,02/15/06,AT&T Corp,001957
532,02/16/06,AT&T Corp,001957
533,03/01/06,AT&T Corp,001957
534,03/03/06,AT&T Corp,001957
535,03/07/06,AT&T Corp,001957
536,03/20/06,AT&T Corp,001957
537,04/05/06,AT&T Corp,001957
538,04/07/06,AT&T Corp,001957
539,04/12/06,AT&T Corp,001957
540,04/18/06,AT&T Corp,001957
541,04/21/06,AT&T Corp,001957
542,04/21/06,AT&T Corp,001957
543,04/24/06,AT&T Corp,001957
544,04/25/06,AT&T Corp,001957
545,05/02/06,AT&T Corp,001957
546,05/03/06,AT&T Corp,001957
547,05/08/06,AT&T Corp,001957
548,05/09/06,AT&T Corp,001957
549,05/10/06,AT&T Corp,001957
550,05/11/06,AT&T Corp,001957
551,05/17/06,AT&T Corp,001957
552,05/18/06,AT&T Corp,001957
553,05/23/06,AT&T Corp,001957
554,05/23/06,AT&T Corp,001957
555,05/23/06,AT&T Corp,001957
556,06/06/06,AT&T Corp,001957
557,06/07/06,AT&T Corp,001957
558,06/26/06,AT&T Corp,001957
559,06/27/06,AT&T Corp,001957
560,07/03/06,AT&T Corp,001957
561,07/05/06,AT&T Corp,001957
562,07/06/06,AT&T Corp,001957
563,07/18/06,AT&T Corp,001957
564,07/18/06,AT&T Corp,001957
565,07/24/06,AT&T Corp,001957
566,07/26/06,AT&T Corp,001957
567,07/26/06,AT&T Corp,001957
568,08/07/06,AT&T Corp,001957
569,08/23/06,AT&T Corp,001957
570,08/29/06,AT&T Corp,001957
571,08/30/06,AT&T Corp,001957
572,09/06/06,AT&T Corp,001957
573,09/14/06,AT&T Corp,001957
574,09/21/06,AT&T Corp,001957
575,09/27/06,AT&T Corp,001957
576,10/03/06,AT&T Corp,001957
577,10/05/06,AT&T Corp,001957
578,10/11/06,AT&T Corp,001957
579,10/18/06,AT&T Corp,001957
580,10/31/06,AT&T Corp,001957
581,11/02/06,AT&T Corp,001957
582,11/13/06,AT&T Corp,001957
583,11/13/06,AT&T Corp,001957
584,11/13/06,AT&T Corp,001957
585,11/13/06,AT&T Corp,001957
586,11/15/06,AT&T Corp,001957
587,11/15/06,AT&T Corp,001957
588,11/16/06,AT&T Corp,001957
589,11/20/06,AT&T Corp,001957
590,11/21/06,AT&T Corp,001957
591,12/05/06,AT&T Corp,001957
592,12/11/06,AT&T Corp,001957
593,12/16/06,AT&T Corp,001957
594,12/21/06,AT&T Corp,001957
595,12/22/06,AT&T Corp,001957
596,01/03/07,AT&T Corp,001957
597,01/08/07,AT&T Corp,001957
598,01/10/07,AT&T Corp,001957
599,01/15/07,AT&T Corp,001957
600,01/22/07,AT&T Corp,001957
601,01/22/07,AT&T Corp,001957
602,01/30/07,AT&T Corp,001957
603,02/12/07,AT&T Corp,001957
604,02/13/07,AT&T Corp,001957
605,02/15/07,AT&T Corp,001957
606,03/06/07,AT&T Corp,001957
607,03/08/07,AT&T Corp,001957
608,03/13/07,AT&T Corp,001957
609,03/22/07,AT&T Corp,001957
610,05/01/07,AT&T Corp,001957
611,05/14/07,AT&T Corp,001957
612,05/22/07,AT&T Corp,001957
613,05/23/07,AT&T Corp,001957
614,06/14/07,AT&T Corp,001957
615,06/18/07,AT&T Corp,001957
616,06/18/07,AT&T Corp,001957
617,06/27/07,AT&T Corp,001957
618,07/01/07,AT&T Corp,001957
619,07/13/07,AT&T Corp,001957
620,07/18/07,AT&T Corp,001957
621,07/27/07,AT&T Corp,001957
622,07/31/07,AT&T Corp,001957
623,08/21/07,AT&T Corp,001957
624,08/26/07,AT&T Corp,001957
625,08/28/07,AT&T Corp,001957
626,09/07/07,AT&T Corp,001957
627,09/12/07,AT&T Corp,001957
628,09/24/07,AT&T Corp,001957
629,10/02/07,AT&T Corp,001957
630,10/26/07,AT&T Corp,001957
631,11/05/07,AT&T Corp,001957
632,11/06/07,AT&T Corp,001957
633,11/06/07,AT&T Corp,001957
634,12/06/07,AT&T Corp,001957
635,12/10/07,AT&T Corp,001957
636,01/07/08,AT&T Corp,001957
637,01/15/08,AT&T Corp,001957
638,01/23/08,AT&T Corp,001957
639,01/23/08,AT&T Corp,001957
640,01/25/08,AT&T Corp,001957
641,02/11/08,AT&T Corp,001957
642,02/12/08,AT&T Corp,001957
643,02/12/08,AT&T Corp,001957
644,02/14/08,AT&T Corp,001957
645,02/14/08,AT&T Corp,001957
646,02/14/08,AT&T Corp,001957
647,02/14/08,AT&T Corp,001957
648,02/14/08,AT&T Corp,001957
649,02/14/08,AT&T Corp,001957
650,02/14/08,AT&T Corp,001957
651,02/14/08,AT&T Corp,001957
652,02/14/08,AT&T Corp,001957
653,02/14/08,AT&T Corp,001957
654,02/14/08,AT&T Corp,001957
655,02/14/08,AT&T Corp,001957
656,02/14/08,AT&T Corp,001957
657,02/14/08,AT&T Corp,001957
658,02/14/08,AT&T Corp,001957
659,02/14/08,AT&T Corp,001957
660,02/25/08,AT&T Corp,001957
661,02/26/08,AT&T Corp,001957
662,03/18/08,AT&T Corp,001957
663,04/08/08,AT&T Corp,001957
664,04/10/08,AT&T Corp,001957
665,04/14/08,AT&T Corp,001957
666,04/28/08,AT&T Corp,001957
667,05/06/08,AT&T Corp,001957
668,05/08/08,AT&T Corp,001957
669,05/12/08,AT&T Corp,001957
670,05/14/08,AT&T Corp,001957
671,05/20/08,AT&T Corp,001957
672,05/22/08,AT&T Corp,001957
673,06/10/08,AT&T Corp,001957
674,06/11/08,AT&T Corp,001957
675,06/18/08,AT&T Corp,001957
676,06/18/08,AT&T Corp,001957
677,06/22/08,AT&T Corp,001957
678,06/24/08,AT&T Corp,001957
679,06/24/08,AT&T Corp,001957
680,06/30/08,AT&T Corp,001957
681,07/07/08,AT&T Corp,001957
682,07/09/08,AT&T Corp,001957
683,07/09/08,AT&T Corp,001957
684,07/15/08,AT&T Corp,001957
685,07/29/08,AT&T Corp,001957
686,07/29/08,AT&T Corp,001957
687,08/05/08,AT&T Corp,001957
688,08/05/08,AT&T Corp,001957
689,09/02/08,AT&T Corp,001957
690,09/09/08,AT&T Corp,001957
691,09/18/08,AT&T Corp,001957
692,10/16/08,AT&T Corp,001957
693,10/22/08,AT&T Corp,001957
694,11/03/08,AT&T Corp,001957
695,11/11/08,AT&T Corp,001957
696,12/17/08,AT&T Corp,001957
697,03/02/09,AT&T Corp,001957
698,06/18/09,AT&T Corp,001957
699,07/15/09,AT&T Corp,001957
700,07/15/09,AT&T Corp,001957
701,07/15/09,AT&T Corp,001957
702,07/15/09,AT&T Corp,001957
703,07/29/09,AT&T Corp,001957
704,07/29/09,AT&T Corp,001957
705,07/29/09,AT&T Corp,001957
706,07/30/09,AT&T Corp,001957
707,08/13/09,AT&T Corp,001957
708,08/26/09,AT&T Corp,001957
709,09/09/09,AT&T Corp,001957
710,09/10/09,AT&T Corp,001957
711,09/14/09,AT&T Corp,001957
712,09/28/09,AT&T Corp,001957
713,10/26/09,AT&T Corp,001957
714,05/04/10,AT&T Corp,001957
715,05/12/10,AT&T Corp,001957
716,05/20/10,AT&T Corp,001957
717,05/24/10,AT&T Corp,001957
718,09/01/10,AT&T Corp,001957
719,09/21/10,AT&T Corp,001957
720,10/12/10,AT&T Corp,001957
721,11/08/10,AT&T Corp,001957
722,02/11/11,AT&T Corp,001957
723,04/08/11,AT&T Corp,001957
724,05/18/11,AT&T Corp,001957
725,05/26/11,AT&T Corp,001957
726,06/01/11,AT&T Corp,001957
727,07/28/11,AT&T Corp,001957
728,09/03/11,AT&T Corp,001957
729,09/03/11,AT&T Corp,001957
730,09/08/11,AT&T Corp,001957
731,10/27/11,AT&T Corp,001957
732,11/29/11,AT&T Corp,001957
733,12/06/11,AT&T Corp,001957
734,12/08/11,AT&T Corp,001957
735,12/08/11,AT&T Corp,001957
736,12/20/11,AT&T Corp,001957
737,02/07/12,AT&T Corp,001957
738,03/22/12,AT&T Corp,001957
739,04/13/12,AT&T Corp,001957
740,04/16/12,AT&T Corp,001957
741,05/01/12,AT&T Corp,001957
742,05/02/12,AT&T Corp,001957
743,05/03/12,AT&T Corp,001957
744,05/21/12,AT&T Corp,001957
745,05/21/12,AT&T Corp,001957
746,05/21/12,AT&T Corp,001957
747,05/21/12,AT&T Corp,001957
748,08/06/12,AT&T Corp,001957
749,10/11/12,AT&T Corp,001957
750,10/29/12,AT&T Corp,001957
751,10/29/12,AT&T Corp,001957
752,10/29/12,AT&T Corp,001957
753,10/29/12,AT&T Corp,001957
754,10/30/12,AT&T Corp,001957
755,12/05/12,AT&T Corp,001957
756,12/31/12,AT&T Corp,001957
1,01/06/00,Financial Times Ltd,31770A
2,01/06/00,Financial Times Ltd,31770A
3,01/06/00,Financial Times Ltd,31770A
4,01/06/00,Financial Times Ltd,31770A
5,01/06/00,Financial Times Ltd,31770A
6,01/06/00,Financial Times Ltd,31770A
7,01/06/00,Financial Times Ltd,31770A
8,02/21/00,Financial Times Ltd,31770A
9,03/30/00,Financial Times Ltd,31770A
10,06/11/00,Financial Times Ltd,31770A
11,09/04/00,Financial Times Ltd,31770A
12,12/04/00,Financial Times Ltd,31770A
13,03/05/01,Financial Times Ltd,31770A
14,03/20/01,Financial Times Ltd,31770A
15,07/31/01,Financial Times Ltd,31770A
16,07/31/01,Financial Times Ltd,31770A
17,10/05/01,Financial Times Ltd,31770A
18,12/18/01,Financial Times Ltd,31770A
19,01/03/02,Financial Times Ltd,31770A
20,01/09/03,Financial Times Ltd,31770A
21,01/09/03,Financial Times Ltd,31770A
22,10/03/03,Financial Times Ltd,31770A
23,05/02/04,Financial Times Ltd,31770A
24,05/02/04,Financial Times Ltd,31770A
